,latitude,longitude,admission_rate,undergrad_size,percent_white,percent_black,percent_hispanic,percent_part_time,average_cost_academic_year,average_cost_program_year,tuition_(instate),tuition_(out_of_state),spend_per_student,faculty_salary,percent_part_time_faculty,completion_rate,faminc,percent_pell_grant
1872,44.455,-95.7598,0.6546,2426.0,0.8318,0.0363,0.0379,0.1731,19109.0,,8074.0,8074.0,5187.0,8030.0,0.5176,0.4283,62197.6,0.1591
1873,44.9833,-93.2952,,252.0,0.1627,0.623,0.0278,0.0317,,10900.0,,,4305.0,,,,10776.84,0.6346
1874,47.9052,-91.8379,,515.0,0.833,0.0699,0.033,0.0699,14819.0,,5323.0,6505.0,3997.0,6770.0,0.5789,,54632.69,0.3523
1875,44.9731,-93.2901,0.7243,1065.0,0.723,0.0592,0.0216,0.1981,31006.0,,18817.0,18817.0,11746.0,5199.0,0.5455,0.4134,56503.15,0.5836
1876,45.1383,-95.0731,,3329.0,0.8573,0.0384,0.0649,0.3521,13045.0,,5390.0,5390.0,6956.0,6946.0,0.4739,,50496.56,0.4245
1877,44.0246,-91.6183,,1875.0,0.8715,0.0443,0.0277,0.4075,19177.0,,6064.0,6064.0,6787.0,6918.0,0.6466,,49312.69,0.5041
1878,44.0466,-91.6445,0.6075,8079.0,0.8794,0.021,0.025,0.1011,20449.0,,8730.0,14230.0,6161.0,7570.0,0.6348,0.5646,82392.18,0.2685
1879,45.0418,-92.9821,,9484.0,0.5895,0.1102,0.0634,0.5984,13047.0,,5360.0,5360.0,4809.0,7027.0,0.4713,,47791.65,0.4854
1880,31.8772,-91.1429,0.8291,3157.0,0.0326,0.9328,0.006,0.1346,20330.0,,6108.0,6108.0,7261.0,6431.0,0.7768,0.3463,30021.21,0.7918
1881,32.3184,-90.1692,0.4842,2487.0,0.3848,0.4451,0.0555,0.501,33375.0,,19970.0,19970.0,4341.0,4327.0,1.0,0.3983,50301.32,0.5109
1882,34.6721,-89.0292,0.5573,497.0,0.8571,0.0986,0.0201,0.0885,16926.0,,9470.0,9470.0,6650.0,4550.0,0.9512,0.5088,43147.05,0.5299
1883,30.3836,-89.0771,,97.0,0.6289,0.2062,0.0206,0.0,,16844.0,,,1332.0,,,,13918.99,0.4831
1884,34.2556,-90.5703,,1959.0,0.0444,0.9188,0.0036,0.0536,6136.0,,2240.0,3240.0,5132.0,4703.0,0.5856,,14641.87,0.9193
1885,32.3289,-90.12299999999999,,485.0,0.2619,0.7093,0.0041,0.2268,26145.0,,15980.0,15980.0,5904.0,3583.0,0.2909,,24264.11,0.7629
1886,31.6901,-90.3991,,2859.0,0.5289,0.4484,0.0098,0.1238,8947.0,,2350.0,4350.0,6229.0,4479.0,1.0,,24948.04,0.5879
1887,34.2561,-88.7421,,51.0,0.6471,0.3529,0.0,0.0,,19232.0,,,2871.0,,,,14163.01,0.8154
1888,33.3738,-91.0452,,50.0,0.1,0.88,0.0,0.0,,8566.0,,,2207.0,,,,10832.18,0.6111
1889,33.7439,-90.7344,0.8941,2638.0,0.5914,0.35100000000000003,0.013999999999999999,0.1789,17749.0,,6562.0,6562.0,7987.0,5908.0,0.6454,0.3543,40481.95,0.4927
1890,32.4406,-89.1128,,2323.0,0.4296,0.3452,0.0103,0.152,10087.0,,2170.0,4270.0,4086.0,5210.0,0.5725,,26393.32,0.6063
1891,32.8302,-88.4835,,4364.0,0.4633,0.4874,0.0101,0.382,9564.0,,2600.0,4800.0,3889.0,5927.0,0.4706,,24967.77,0.6734
1892,34.7594,-88.9398,,32.0,0.1875,0.7813,0.0313,0.6563,,13669.0,,,620.0,,,,14128.88,1.0
1893,33.7515,-89.805,,40.0,0.625,0.375,0.0,0.0,,10932.0,,,1125.0,,,,13409.67,0.4576
1894,32.2581,-90.4161,,10946.0,0.3518,0.5922,0.0107,0.2307,8395.0,,2260.0,4860.0,7229.0,5165.0,1.0,,26045.73,0.6382
1895,32.97,-89.9158,,5911.0,0.4747,0.4813,0.0095,0.3152,9907.0,,2288.0,4868.0,4110.0,6404.0,1.0,,24762.98,0.5958
1896,34.2763,-88.4129,,5477.0,0.6907,0.2711,0.0141,0.2364,10991.0,,2220.0,4420.0,6596.0,6292.0,,,28088.32,0.6292
1897,32.2968,-90.2066,0.6464,6880.0,0.0493,0.9206,0.0065,0.1576,18724.0,,6348.0,15552.0,8323.0,6761.0,0.7274,0.3852,29677.48,0.6476
1898,31.5972,-89.1997,,4443.0,0.6365,0.3223,0.0027,0.1958,9855.0,,2722.0,4722.0,5419.0,4642.0,0.8093,,25593.92,0.5106
1899,32.3681,-88.7336,,3601.0,0.4443,0.4121,0.0086,0.3135,11036.0,,2410.0,3690.0,5911.0,3731.0,0.8275,,25919.36,0.5476
1900,32.3231,-90.1781,0.4745,734.0,0.7548,0.0981,0.0272,0.0068,44435.0,,32520.0,32520.0,13004.0,6984.0,0.8661,0.6318,79495.99,0.2183
1901,33.4449,-90.5021,,2567.0,0.2992,0.6786,0.0086,0.1461,8165.0,,2450.0,4058.0,8349.0,5614.0,0.5385,,18073.39,0.7259
1902,34.3621,-89.5394,0.5936,16432.0,0.7675,0.1559,0.0275,0.0621,21526.0,,6760.0,17728.0,9350.0,8409.0,0.826,0.5797,68842.41,0.2975
1903,32.3321,-90.1717,,699.0,0.7468,0.2046,0.0072,0.485,,,,,64981.0,5304.0,1.0,,68842.41,0.2297
1904,33.4933,-88.4186,0.4349,2252.0,0.5631,0.3939,0.0084,0.1377,15935.0,,5640.0,15360.0,6017.0,5914.0,0.6463,0.366,38199.88,0.4934
1905,33.5141,-90.3413,0.2272,1856.0,0.0339,0.8901,0.0102,0.1379,17758.0,,5916.0,5916.0,8408.0,5621.0,0.9851,0.2598,21921.99,0.69
1906,32.3346,-90.3305,0.6729999999999999,2895.0,0.6808,0.2169,0.0218,0.1067,25976.0,,14868.0,14868.0,8024.0,7079.0,0.4916,0.5305,54620.08,0.3646
1907,31.6938,-89.1346,,82.0,0.878,0.0732,0.0244,0.0,,11725.0,,,2743.0,,,,15119.46,0.36
1908,30.7793,-89.1443,,10074.0,0.6448,0.2427,0.0267,0.3116,12021.0,,2712.0,4558.0,5154.0,5178.0,0.5881,,25327.14,0.5016
1909,33.425,-88.8797,0.6482,16399.0,0.7156,0.2122,0.0187,0.0824,20796.0,,6772.0,16960.0,6989.0,7852.0,0.8636,0.6105,57616.67,0.3415
1910,34.6678,-88.56299999999999,,3105.0,0.7639,0.19,0.011000000000000001,0.1272,11011.0,,2301.0,4551.0,5738.0,5416.0,1.0,,31834.79,0.6484
1911,34.6227,-89.9714,,7530.0,0.6167,0.3493,0.0147,0.2102,8243.0,,2250.0,4450.0,5275.0,5554.0,0.5891,,29822.87,0.5751
1912,30.8468,-89.546,0.8566,5170.0,0.7147,0.282,0.001,0.3116,5285.0,,2630.0,5028.0,8104.0,6333.0,0.73,,23755.51,0.5710000000000001
1913,34.7769,-89.447,0.1386,922.0,0.0033,0.9544,0.0,0.0738,14466.0,,8900.0,8900.0,4684.0,4521.0,0.8393,0.2019,26386.75,0.8758
1914,31.7485,-89.1494,,37.0,0.7027,0.2703,0.027000000000000003,0.2703,6753.0,,4790.0,4790.0,1727.0,2500.0,,0.6875,20045.05,0.8846
1915,31.2962,-90.4428,,1933.0,0.5577,0.418,0.0031,0.0864,10568.0,,2400.0,5100.0,6199.0,6471.0,1.0,,18465.92,0.6351
1916,31.3275,-89.3379,0.6631,12371.0,0.6095,0.3178,0.0323,0.1246,18781.0,,6744.0,15024.0,7858.0,7109.0,0.7559999999999999,0.4513,44439.03,0.4644
1917,32.3596,-90.1518,,133.0,0.1278,0.8571,0.015,0.0,,16129.0,,,1795.0,,,,19360.86,0.4928
1918,32.4027,-90.1594,0.3551,877.0,0.0137,0.9783,0.0046,0.0319,20179.0,,10227.0,10227.0,5739.0,4683.0,0.7677,0.495,35243.71,0.8498
1919,31.3053,-89.2918,0.4877,2166.0,0.6145,0.2982,0.0175,0.1293,23962.0,,10800.0,10800.0,6338.0,5888.0,0.5331,0.6196,36120.41,0.6601
1920,38.7552,-90.4652,,277.0,0.3177,0.5957,0.0361,0.0,25224.0,,14057.0,14057.0,1297.0,3487.0,0.3333,,28269.13,0.7438
1921,38.9122,-94.5914,0.6108,1336.0,0.6198,0.2006,0.0786,0.1969,34898.0,,24950.0,24950.0,6943.0,6747.0,0.3391,0.4912,67407.58,0.4332
1922,38.758,-90.4612,0.7099,602.0,0.4834,0.4203,0.0183,0.201,26033.0,,18048.0,18048.0,3982.0,5283.0,0.1833,0.3445,35840.05,0.7132
1923,37.2397,-93.2854,,305.0,0.8689,0.023,0.059000000000000004,0.1213,16646.0,,8090.0,8090.0,5425.0,4021.0,1.0,0.3496,54396.99,0.4984
1924,38.9999,-94.2738,,90.0,0.8333,0.0778,0.0333,0.0,,15994.0,,,2916.0,,,,35910.79,0.4204
1925,37.2251,-93.2902,0.8975,832.0,0.9279,0.0156,0.0204,0.4796,24355.0,,10376.0,10376.0,11768.0,,1.0,0.9091,40113.37,0.4936
1926,38.8382,-94.5462,0.8696,251.0,0.8247,0.1116,0.0359,0.3108,18781.0,,10816.0,10816.0,5698.0,3907.0,0.4603,0.5,43973.85,0.4545
1927,37.2741,-89.5653,,305.0,0.9344,0.0525,0.0066,0.5115,,,,,7212.0,,,,32525.92,0.4477
1928,39.396,-92.4273,0.5838,297.0,0.8855,0.0303,0.0269,0.20199999999999999,26620.0,,13800.0,13800.0,3770.0,4934.0,0.56,0.4435,52490.82,0.5435
1929,39.1505,-92.6853,0.6506,1104.0,0.6332,0.028999999999999998,0.0082,0.0725,32000.0,,21320.0,21320.0,9279.0,5697.0,0.7514,0.4407,55714.2,0.439
1930,38.8005,-93.7148,0.8083,9160.0,0.6675,0.0823,0.0257,0.1047,18355.0,,7265.0,13659.0,7801.0,6867.0,0.9939,0.5358,64575.93,0.3814
1931,39.7989,-93.5597,1.0,90.0,0.9889,0.0111,0.0,0.0,,8576.0,,,17114.0,,,,27124.81,0.6111
1932,39.7928,-93.5511,,12.0,1.0,0.0,0.0,0.0,,14936.0,,,3828.0,,,,26362.56,0.3
1933,38.931999999999995,-94.6791,,66.0,0.7273,0.0152,0.0152,0.1818,38183.0,,,,7118.0,5020.0,0.72,0.0,42788.64,0.44299999999999995
1934,38.9037,-92.3367,0.7143,78.0,0.7692,0.2179,0.0,0.4359,,18810.0,,,12847.0,,,,24273.72,0.386
1935,38.9579,-92.3265,,15498.0,0.5528,0.2433,0.0727,0.3973,17611.0,,7115.0,7115.0,3836.0,7090.0,1.0,0.4084,41150.89,0.5281
1936,40.2404,-94.6828,0.9524,90.0,0.6778,0.0111,0.1111,0.0,30766.0,,18436.0,18436.0,6645.0,3933.0,0.875,0.6111,49013.44,0.3
1937,37.8361,-94.3713,0.7063,277.0,0.6895,0.0361,0.1119,0.0072,26065.0,,18800.0,18800.0,19770.0,6393.0,0.8462,0.6067,70612.51,0.387
1938,36.8117,-94.3632,,4336.0,0.8289,0.012,0.0747,0.4195,9341.0,,2160.0,2856.0,5453.0,5097.0,0.3441,,30348.03,0.4666
1939,40.1301,-91.5267,0.5926,809.0,0.7911,0.1187,0.0358,0.0457,33741.0,,23300.0,23300.0,6916.0,5609.0,0.6533,0.4455,65176.6,0.4785
1940,37.2198,-93.2858,0.8095,4001.0,0.847,0.0392,0.0365,0.2607,32556.0,,22295.0,22295.0,6799.0,7024.0,0.9708,0.5741,44503.69,0.9259
1941,38.4303,-90.9755,,3113.0,0.9611,0.0058,0.0112,0.4256,11225.0,,2136.0,4176.0,3915.0,5414.0,1.0,,34777.71,0.4704
1942,38.7614,-90.2786,,186.0,0.2581,0.7366,0.0,0.1989,,15422.0,,,2628.0,,,,20136.12,0.5055
1943,38.9421,-94.5797,,555.0,0.5712,0.2883,0.0685,0.0,24933.0,,13848.0,13848.0,890.0,3681.0,0.3684,,24966.57,0.5198
1944,37.221,-93.2626,0.6425,2071.0,0.705,0.0435,0.0526,0.0893,30988.0,,20040.0,20040.0,6543.0,6433.0,0.5895,0.5291,67444.26,0.4662
1945,38.6427,-90.3157,0.6524,1242.0,0.682,0.1731,0.0169,0.2367,30833.0,,22684.0,22684.0,8770.0,6008.0,0.2768,0.4093,61278.18,0.3852
1946,38.5477,-91.0209,,41.0,1.0,0.0,0.0,0.1707,22133.0,,12490.0,12490.0,46387.0,,,,42238.02,0.5278
1947,37.2165,-93.28,,13087.0,0.8955,0.0322,0.0313,0.4731,11118.0,,2664.0,4560.0,4514.0,4573.0,0.265,,32497.96,0.5715
1948,39.7308,-91.3914,0.6814,921.0,0.8046,0.038,0.0109,0.0738,27560.0,,18770.0,18770.0,4224.0,5168.0,1.0,0.6567,54659.47,0.3819
1949,38.6317,-90.2243,,1266.0,0.0806,0.8278,0.0142,0.2267,15610.0,,5220.0,9853.0,6982.0,5346.0,0.3006,0.1037,26343.26,0.7554
1950,38.7013,-90.4476,,372.0,0.7929999999999999,0.1667,0.0054,0.1452,21015.0,,13850.0,13850.0,3651.0,4464.0,0.5405,0.8095,57652.83,0.5863
1951,39.0231,-94.574,,38.0,0.0,1.0,0.0,0.0,,15170.0,,,2819.0,,,,10052.65,0.7391
1952,39.0795,-94.4258,,64.0,0.7344,0.1563,0.1094,0.2188,,14444.0,,,2828.0,,,,43709.65,0.5161
1953,38.2599,-90.559,,4974.0,0.8977,0.0197,0.0141,0.4638,10234.0,,2280.0,4560.0,4415.0,6013.0,1.0,,39477.47,0.4707
1954,38.9692,-92.3104,,38.0,0.6842,0.2105,0.0263,0.0,,13479.0,,,5258.0,,,,17950.48,0.7797
1955,38.6369,-90.2606,,654.0,0.8425,0.055,0.0138,0.0,,,,,8530.0,6451.0,0.875,,57472.38,0.2276
1956,39.0464,-94.5836,0.643,735.0,0.6272,0.0503,0.0735,0.0,45824.0,,33712.0,33712.0,9820.0,6008.0,0.5234,0.5789,80904.38,0.4015
1957,38.5846,-90.324,0.9091,54.0,0.9259,0.0,0.0185,0.0,,,17734.0,17734.0,34278.0,4315.0,0.5122,,,0.075
1958,38.008,-92.738,,13.0,1.0,0.0,0.0,0.0,5719.0,,4500.0,4500.0,5543.0,,,,16089.13,0.4667
1959,39.1742,-93.8674,,35.0,0.9143,0.0857,0.0,0.0,,17365.0,,,6389.0,,,,36641.48,0.7419
1960,38.5644,-92.1685,,2268.0,0.4458,0.4453,0.0181,0.205,14906.0,,6838.0,13228.0,6352.0,5578.0,0.657,0.2439,38179.18,0.541
1961,38.7882,-90.5028,0.6629,7928.0,0.5883,0.1449,0.0352,0.061,30193.0,,15150.0,15150.0,3942.0,6787.0,1.0,0.4484,74703.81,0.35200000000000004
1962,38.4683,-91.8113,,1241.0,0.9476,0.0105,0.0153,0.1072,15178.0,,5820.0,10560.0,7383.0,4615.0,1.0,,51918.17,0.4167
1963,38.6313,-90.5423,,49.0,0.7143,0.0204,0.0408,0.4082,,,,,7663.0,5667.0,0.6364,,26517.1,0.1458
1964,38.9101,-94.45100000000001,,16645.0,0.6356,0.1774,0.0874,0.5546,12433.0,,2790.0,6810.0,4623.0,5028.0,1.0,,30393.11,0.3575
1965,38.5906,-90.226,1.0,209.0,0.6890000000000001,0.177,0.0048,0.4211,,,9914.0,9914.0,8035.0,,,,,0.6236
1966,38.6455,-90.5051,0.7611,2746.0,0.7618,0.0779,0.0237,0.3496,37968.0,,25002.0,25002.0,6897.0,7411.0,0.2361,0.6735,76255.16,0.3376
1967,38.571,-92.1994,,107.0,0.8505,0.0841,0.0093,0.0,,19081.0,,,2397.0,,,,36981.1,0.4067
1968,37.3272,-89.5652,,137.0,0.8248,0.1533,0.0073,0.0949,16348.0,,10325.0,10325.0,3019.0,3234.0,,,22551.37,0.9098
1969,38.5435,-90.4648,,179.0,0.648,0.3184,0.0056,0.0,,23512.0,,,7256.0,2778.0,,,23305.76,0.5
1970,39.1857,-94.5732,0.6774,255.0,0.7882,0.0941,0.0431,0.4,19623.0,,6320.0,6320.0,3730.0,4976.0,0.8889,0.1304,43542.64,0.4779
1971,37.8456,-90.4827,,3744.0,0.9014,0.0278,0.0104,0.2628,11179.0,,3060.0,4710.0,4511.0,5198.0,0.2417,,30291.65,0.5357
1972,41.9861,-87.8388,,298.0,0.3658,0.1477,0.1309,0.2282,29479.0,,15159.0,15159.0,3366.0,3841.0,,0.3676,34787.43,0.7715
1973,38.641999999999996,-90.4626,0.6095,1710.0,0.7673,0.1041,0.0327,0.1749,30542.0,,21790.0,21790.0,4293.0,5248.0,0.24,0.4407,60271.01,0.2158
1974,37.7879,-90.4342,,127.0,0.9449,0.0551,0.0,0.0,,13178.0,,,2460.0,,,,15856.88,0.5466
1975,38.6265,-90.3369,,547.0,0.3931,0.4059,0.0055,0.0402,22730.0,,16391.0,16391.0,5331.0,4091.0,,0.5995,34406.46,0.7948
1976,38.7987,-90.325,,20.0,0.2,0.8,0.0,0.0,,15057.0,,,17233.0,,,,22025.28,0.6522
1977,37.0957,-94.4609,0.9728,5132.0,0.7997,0.0522,0.036000000000000004,0.2087,14143.0,,5376.0,10225.0,5819.0,6592.0,1.0,0.3708,43502.53,0.6068
1978,38.7681,-90.523,1.0,108.0,0.9444,0.037000000000000005,0.0,0.8056,28830.0,,14810.0,14810.0,3653.0,4489.0,,0.6667,45938.28,0.3248
1979,39.1087,-93.1902,0.2218,1411.0,0.5599,0.2105,0.0517,0.0333,28754.0,,18300.0,18300.0,3545.0,4635.0,0.5732,0.2494,57807.29,0.4636
1980,39.7575,-94.7856,,4902.0,0.7915,0.1067,0.0106,0.203,15242.0,,6400.0,12006.0,7162.0,6672.0,0.5013,0.3412,49432.45,0.4253
1981,38.941,-92.3264,0.7861,26585.0,0.7989,0.0822,0.0332,0.0533,22387.0,,9415.0,23764.0,10752.0,8788.0,0.7053,0.7012,89631.5,0.21600000000000003
1982,39.0354,-94.57799999999999,0.33,8309.0,0.5772,0.1634,0.0699,0.1938,23437.0,,9456.0,22203.0,15048.0,8305.0,0.6246,0.5131,57316.66,0.3208
1983,37.9559,-91.7759,0.8215,6064.0,0.7899,0.0435,0.0244,0.1039,22102.0,,9510.0,24675.0,13510.0,9931.0,0.764,0.6257,76783.85,0.2587
1984,38.7113,-90.3089,0.7419,8928.0,0.6206,0.192,0.0242,0.3502,22474.0,,9474.0,24429.0,8703.0,8195.0,0.4885,0.4567,54750.66,0.3036
1985,39.4186,-92.4551,,4608.0,0.8034,0.1024,0.025,0.4102,12188.0,,2790.0,5580.0,3021.0,4907.0,0.2219,,35373.22,0.4773
1986,39.768,-94.8087,,154.0,0.9416,0.026000000000000002,0.0195,0.039,,,,,9728.0,,,,28146.42,0.6164
1987,38.5235,-90.3627,,176.0,0.7784,0.1307,0.0227,0.0,,13957.0,,,4482.0,,,,42876.4,0.5518
1988,36.8699,-94.3682,,44.0,0.9091,0.0,0.0455,0.1364,,12718.0,,,1652.0,,,,25757.12,0.8289
1989,40.3302,-94.8834,,13.0,1.0,0.0,0.0,1.0,,,,,39427.0,,,,35745.54,0.4
1990,40.1882,-92.5805,0.7219,5482.0,0.8161,0.0327,0.0292,0.0308,19689.0,,7368.0,13240.0,8626.0,7038.0,0.8619,0.7168,86263.68,0.1895
1991,40.3527,-94.8843,0.7241,5274.0,0.8311,0.0648,0.0296,0.0605,17005.0,,6390.0,11391.0,7623.0,6501.0,0.8442,0.5017,68150.03,0.3557
1992,37.1052,-94.5109,,742.0,0.8895,0.0175,0.027000000000000003,0.124,18674.0,,11040.0,11040.0,5015.0,4654.0,1.0,0.4806,52937.0,0.4523
1993,36.616,-93.2382,0.1301,1513.0,0.9174,0.0059,0.0198,0.0099,26813.0,,18330.0,18330.0,9444.0,6792.0,0.6471,0.6454,33369.07,0.6166
1994,39.1895,-94.6771,0.9638,9723.0,0.6229,0.1556,0.1542,0.8799,21351.0,,10600.0,10600.0,3658.0,6110.0,0.9928,0.4345,42976.53,0.321
1995,38.6327,-90.2011,,172.0,0.3023,0.6802,0.0116,0.2791,21834.0,,17640.0,17640.0,4561.0,4381.0,0.4118,0.5333,39226.64,0.7368
1996,36.7555,-90.3945,,58.0,0.9138,0.0172,0.0517,0.0,,15422.0,,,15288.0,,,,27502.0,0.7183
1997,38.6529,-90.249,,2097.0,0.7253,0.2184,0.0138,0.3739,23593.0,,14457.0,14457.0,3004.0,4900.0,0.6089,0.8323,63075.89,0.6904
1998,39.0087,-94.5581,,281.0,0.726,0.0463,0.0285,0.0142,,,,,6030.0,6556.0,0.9,,46401.75,0.1197
1999,39.0308,-94.5712,0.7543,1682.0,0.7628,0.0464,0.0541,0.0809,40582.0,,31290.0,31290.0,7167.0,6863.0,0.4599,0.6921,85877.41,0.1736
2000,37.9477,-91.7511,0.5053,167.0,0.9281,0.006,0.0,0.0,,17471.0,,,7045.0,,,,28124.11,0.4506
2001,37.1817,-93.3047,,303.0,0.8845,0.0528,0.033,0.2904,25923.0,,12798.0,12798.0,5955.0,3288.0,,0.3406,24511.58,0.8694
2002,38.6365,-90.2334,0.6443,7961.0,0.6568,0.0688,0.0329,0.1025,52413.0,,36726.0,36726.0,16641.0,10028.0,0.5867,0.6974,103272.02,0.1415
2003,37.9444,-91.7849,,45.0,0.9778,0.0,0.0222,0.0,,8707.0,,,1074.0,,,,14162.77,0.5493
2004,38.5247,-90.4763,,216.0,0.2685,0.0833,0.0139,0.0833,,,,,3633.0,4886.0,,0.5206,26003.74,0.7004
2005,38.6992,-93.2531,,26.0,0.7308,0.1154,0.1154,0.0,,16087.0,,,7556.0,,,,21117.0,0.617
2006,36.8751,-89.5693,,71.0,0.7183,0.2676,0.0141,0.0,,18500.0,,,4639.0,,,,19146.88,0.6923
2007,38.7758,-90.2946,0.9886,219.0,0.5571,0.3516,0.0365,0.2192,28581.0,,8215.0,8215.0,6254.0,3587.0,0.5143,0.25,51046.77,0.5772
2008,38.6295,-90.2761,,21446.0,0.5112,0.3797,0.0305,0.5609,11846.0,,2940.0,5970.0,5021.0,6641.0,0.2407,,23885.31,0.4787
2009,37.6016,-93.4105,0.9022,2515.0,0.8231,0.0525,0.0151,0.2147,28948.0,,20040.0,20040.0,5310.0,5605.0,1.0,0.5185,55704.96,0.4257
2010,36.7296,-91.8578,,1648.0,0.8914,0.0249,0.0194,0.2536,16448.0,,4020.0,7440.0,2926.0,3629.0,0.3275,,30299.71,0.1556
2011,37.1793,-93.2752,,15.0,1.0,0.0,0.0,0.0,,,,,20347.0,,,,40065.53,0.4
2012,38.9775,-94.6074,,375.0,0.8587,0.0427,0.0373,0.055999999999999994,,,,,4891.0,7534.0,1.0,,66814.39,0.2786
2013,38.6316,-90.2606,,295.0,0.0678,0.8915,0.0,0.0305,,28298.0,,,5520.0,3428.0,0.2273,,18785.27,0.8323
2014,38.6991,-93.2696,,4374.0,0.8532,0.0432,0.0222,0.3788,9929.0,,2940.0,5880.0,3551.0,4742.0,0.1805,,36581.77,0.5582
2015,38.9506,-92.323,0.6756,646.0,0.7043,0.1796,0.0232,0.1935,41309.0,,27954.0,27954.0,8833.0,5017.0,0.9808,0.5856,72751.34,0.5929
2016,37.3158,-89.5291,0.8546,9382.0,0.7879,0.1019,0.0153,0.1631,17093.0,,6863.0,12195.0,6354.0,6747.0,1.0,0.4891,57993.21,0.3558
2017,37.198,-93.2768,0.851,15746.0,0.8171,0.0446,0.0313,0.1308,19117.0,,6908.0,13388.0,6697.0,7135.0,0.6633,0.5337,69002.88,0.3198
2018,36.7751,-90.4302,,3087.0,0.8309,0.1192,0.0168,0.3298,12683.0,,3348.0,6048.0,2961.0,5284.0,1.0,,26147.64,0.6246
2019,40.0778,-93.6182,,1220.0,0.9229999999999999,0.023,0.0156,0.2557,12075.0,,2820.0,4980.0,3673.0,4959.0,1.0,,36696.84,0.4239
2020,38.3495,-92.5826,,21.0,0.9524,0.0476,0.0,0.0,,13773.0,,,12525.0,,,,30071.16,0.6667
2021,38.6481,-90.3116,0.1555,6851.0,0.5529,0.0587,0.0558,0.0471,62594.0,,44841.0,44841.0,97613.0,13286.0,0.6523,0.9404,97020.72,0.0616
2022,38.5893,-90.3457,0.5806,3398.0,0.6604,0.1463,0.0415,0.2443,37363.0,,23760.0,23760.0,6648.0,8068.0,1.0,0.5942,72024.67,0.3501
2023,39.1871,-93.87299999999999,,399.0,0.7118,0.0827,0.0476,0.1579,30945.0,,19000.0,19000.0,6144.0,3092.0,1.0,,38146.86,0.3384
2024,38.8478,-91.9543,0.7190000000000001,1022.0,0.6644,0.0587,0.0323,0.0059,33354.0,,21680.0,21680.0,5656.0,5781.0,0.6724,0.6906,77986.69,0.2844
2025,39.2478,-94.4121,0.5778,1044.0,0.7749,0.0642,0.0374,0.0307,42688.0,,31000.0,31000.0,9378.0,6077.0,0.5862,0.5868,87388.08,0.2757
2026,38.8579,-91.9493,0.7514,1001.0,0.8521,0.038,0.011000000000000001,0.1578,33016.0,,20650.0,20650.0,6016.0,5301.0,0.2143,0.565,69085.18,0.3406
2027,45.6805,-111.0398,,42.0,0.9286,0.0238,0.0238,0.0,,11500.0,,,7596.0,,,,36728.49,0.5
2028,48.5893,-112.9455,,448.0,0.0246,0.0,0.0067,0.1473,15055.0,,2510.0,2510.0,4620.0,3638.0,0.7586,,13725.57,0.9975
2029,46.0121,-112.5402,,37.0,0.9459,0.0,0.0541,0.0,,13265.0,,,4362.0,,,,27174.36,0.7619
2030,45.9377,-112.5092,,628.0,0.8901,0.0032,0.0303,0.1592,14096.0,,3226.0,8193.0,4910.0,6503.0,0.7385,,46815.34,0.4784
2031,48.1973,-114.316,,83.0,0.9036,0.0,0.0,0.0,,9594.0,,,3644.0,,,,,0.6149
2032,46.6022,-112.0405,0.53,1376.0,0.8109999999999999,0.008,0.0422,0.0269,38575.0,,27914.0,27914.0,7125.0,6312.0,0.604,0.6738,79554.2,0.2167
2033,47.0852,-104.7252,,266.0,0.7519,0.0564,0.0338,0.1504,12338.0,,3113.0,9165.0,9327.0,4727.0,0.6538,,43484.93,0.3814
2034,45.6256,-106.6646,,178.0,0.0225,0.0,0.0,0.2809,9017.0,,2260.0,2260.0,11765.0,4873.0,1.0,,16630.17,0.6233
2035,45.7969,-108.523,,4234.0,0.8212,0.0111,0.0461,0.2589,15753.0,,5745.0,17088.0,6314.0,6190.0,0.48700000000000004,0.4779,44997.08,0.3917
2036,48.2274,-114.3273,,1773.0,0.8359,0.0028,0.0226,0.3982,12769.0,,3820.0,10960.0,5212.0,5912.0,1.0,,26254.7,0.4271
2037,48.5331,-108.7836,,134.0,0.09699999999999999,0.0,0.0149,0.09699999999999999,12189.0,,2410.0,2410.0,15693.0,4093.0,0.7391,,15499.97,0.9744
2038,48.1136,-105.193,,350.0,0.0914,0.0114,0.0086,0.3486,8958.0,,2250.0,2250.0,12503.0,4521.0,1.0,,12692.95,0.3584
2039,47.4856,-111.2696,,1626.0,0.813,0.0129,0.0424,0.4625,13562.0,,3085.0,9337.0,5892.0,5406.0,0.3333,,30488.08,0.5689
2040,47.4903,-111.2702,0.7272,1032.0,0.7684,0.0184,0.0688,0.3556,31310.0,,20960.0,20960.0,3952.0,4857.0,0.4257,0.2963,44289.66,0.4209
2041,46.5954,-112.016,,1118.0,0.847,0.0072,0.0277,0.4007,14664.0,,3061.0,8357.0,5423.0,5156.0,0.2813,,36078.78,0.4849
2042,45.6038,-107.4554,,309.0,0.0129,0.0065,0.0032,0.1392,13463.0,,2850.0,2850.0,3503.0,3786.0,1.0,,17364.38,0.5604
2043,46.4046,-105.8266,,351.0,0.8718,0.0142,0.0199,0.3048,10878.0,,3810.0,7680.0,6948.0,3565.0,1.0,,40784.29,0.4376
2044,46.8516,-114.0141,,45.0,0.0444,0.0,0.0,0.0,,11260.0,,,3034.0,,,,29210.23,0.7069
