,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
5452,-1.2936496,0.61119786,-1.0848603,1.3836991,0.36601401,-1.1469556,1.4362311,0.55222753,1.0116286
2576,0.70470056,-1.3622848,-0.85972949,-0.087826185,1.006778,1.2341459,0.94504656,1.0263482,0.96208327
1488,-1.1213276,-1.4564269,-1.3776235,-1.2553537,-0.39490856,1.1876617,1.0836465,0.87545417,1.0748003
7064,-1.4445457,1.101617,-0.92738634,0.4408934,0.87758776,0.93777002,-0.85798633,0.85181207,1.2255408
2887,1.229167,-1.5040818,1.0212301,-0.9163556,0.10531566,0.33568663,-0.19862485,-1.3950022,0.55415969
3065,-1.4669298,0.26940586,1.0717433,-0.63991818,0.60143983,-1.2666952,-0.69600547,1.1706567,0.51694201
4586,-0.34756106,-0.24927732,-0.86721601,-1.1399023,0.21377425,-1.2385736,1.4185987,-0.39319219,1.1641846
3350,-0.60964263,-0.50380126,1.4251531,1.5281321,-0.88927992,0.80359998,-0.27542892,1.1350381,0.4136217
4731,0.71840549,-0.92309303,-1.1887368,-1.5405434,0.99461683,0.35479242,-0.11184007,0.74254732,1.232506
3780,1.1725836,-0.43600137,0.072058439,-0.84641218,0.44591138,-0.58435911,-0.98191793,-1.5429697,0.74766745
6587,1.5375582,1.0072721,0.96541583,-1.4847013,1.4240694,0.90264016,1.4085959,-0.36600837,0.49784386
1514,-0.57456327,0.72159159,1.5016056,-1.4094396,-0.080721433,-0.66834288,-0.97207735,-0.023745108,0.58978985
265,0.62147577,1.0700049,-0.30915712,-0.9478457,0.24923866,-1.5496422,-0.1689314,0.19916426,0.62381107
0,-0.015119208,0.36074091,0.46939777,1.3096745,0.98802387,-0.025492554,0.66407094,0.062762996,0.53652416
1451,-1.2216996,-1.2818042,-0.3973448,-1.2381522,-0.081768142,-1.5028264,-1.1420176,-0.83446739,0.71206089
3773,0.52471945,0.89889014,0.66818578,0.51835671,1.1617493,0.13477152,0.31676169,-0.90954014,0.53993955
5351,-0.54814535,0.25323668,0.68370378,-1.4291144,-1.120879,0.77693934,-1.162404,-1.3162534,0.56523254
3877,0.24713832,0.22332532,1.0821071,-0.17407912,-0.20179192,0.43919896,-0.95277236,-0.93467262,0.56696583
2885,-0.16853728,-1.3882179,-0.25325609,-1.5100927,1.1673178,0.096751917,0.22268738,0.28256357,1.2586823
3484,-1.0704438,1.1803318,0.86678938,1.1748406,-0.38267743,-0.44298107,0.098582779,0.66796134,0.75751453
838,1.0351084,0.085671073,-0.54171822,-0.46834889,1.0114729,-0.94151685,0.32972572,-0.59155619,1.1230141
14,-0.21854018,-0.73622589,-0.80825886,0.044664244,0.77353236,-0.096277706,0.96804199,0.26606137,1.2299687
326,1.2126621,1.3261598,-1.0754363,0.28460437,-0.43096993,0.45086585,0.13030152,-0.63596992,0.66539653
3728,0.14901227,0.97849611,1.1743266,-1.5435179,0.28571469,0.36464106,0.48045802,-0.60020937,0.79255572
3206,-1.1261944,-1.4218167,1.3852814,1.2866282,-0.91396385,-0.28976612,1.3947781,-1.3014848,0.43119165
4296,-1.1154586,-0.25166898,-0.4007319,0.10448972,-0.83524402,-1.0594618,-1.4966968,-0.14161322,1.1114255
8,0.22619045,0.56802604,0.67388457,1.4566167,-0.77444761,0.26581168,-1.3026241,-0.13569806,0.5745679
3096,1.3653898,1.4504734,0.71100433,-0.13471177,0.25382995,0.50169204,-0.11917527,-1.0111407,0.73026937
2646,-0.4876683,-0.8007523,-0.38189693,1.2415083,-1.0815675,-0.52402214,0.34761812,1.5412586,1.0129319
6675,0.89119301,-0.057840805,-0.37974347,1.2143964,-0.75986418,-0.77730701,-1.2841623,0.9235963,0.96063494
1039,-0.07471998,-1.2174943,1.0026555,-0.32780712,0.9506183,-1.4487746,-0.95325936,0.75051279,0.58493912
4159,0.78300568,-1.2367427,-1.3683001,1.3653659,1.2974746,0.76200245,-1.5531037,-0.19650587,1.2965592
6176,-0.0074849289,0.12925872,-0.92686271,-1.2401604,-0.72019021,0.049531699,-1.3199341,-0.95779831,0.6490162
3782,-0.54496753,0.90338457,1.0428826,-0.10707566,-0.49781572,-1.0138358,-0.49135386,-0.43868141,0.77376536
3405,-1.1103386,-0.13914989,0.76187826,-1.2440312,-0.051671157,-0.92460343,0.70158721,0.82602341,0.72591196
3955,0.088557229,-0.74515312,1.2764686,-0.21940866,-1.1494854,0.66834417,0.7408601,0.98191372,0.37805981
5673,-0.56944163,0.64872537,0.038883126,-0.45242767,-1.0067011,-1.1426689,1.4742049,-1.1920814,0.57437858
339,0.33682943,-0.16307263,-1.1379602,1.3471108,-0.54087988,-1.0533248,1.3027449,0.37855646,0.53117149
121,-1.5398671,-0.79017606,1.1987245,0.86184829,1.4846294,-0.43269992,-0.59820021,-0.22996895,0.79507205
7383,1.4993315,-1.2298189,1.4021951,0.4734717,0.18703396,-0.73794828,0.16231202,-1.0149161,0.38488232
3980,0.3045481,-1.1305828,0.4835257,-0.51341341,0.83782327,1.5078455,-1.4388537,1.2521738,0.83299117
1090,1.1698032,0.91998812,0.092867768,0.85143697,-0.45943997,1.5286423,1.4575523,-0.96477673,0.74663524
4903,0.55453755,0.31268075,0.68821006,-1.0946107,0.81202586,-0.34711107,0.17248644,0.062048254,0.84463895
1372,1.1200333,-0.33282065,-0.16517515,-0.85165651,-0.42001013,-0.40763414,-0.83890003,0.61733307,0.44637458
6163,0.61891648,0.39301157,-0.47730614,-0.47988545,1.559001,0.70610472,0.94448274,-0.029196089,0.77844725
1317,1.0889725,0.62237436,1.3284448,1.1323193,0.31633913,-1.5096364,-0.95983706,0.84697142,0.54173497
622,-1.1579099,-0.32667359,-0.4271435,-1.4773414,0.75398958,1.4554439,1.0744023,1.0573327,1.0691382
1419,0.60696955,-1.3898927,0.6993474,-0.29572785,1.0135482,-1.405416,1.1877826,-0.17608535,0.82539761
1541,0.50783848,0.019532457,1.0818164,-0.48201362,1.1583591,0.92212123,-1.0665039,1.1678958,0.67129733
8106,1.0551281,-0.58855835,-0.74378305,-1.1779777,-0.90476604,0.32535584,-1.1516985,1.1937319,0.57223387
8117,-0.45349045,-1.3993419,0.6330255,1.488309,0.54995204,1.4830117,-1.3297078,-0.98870854,0.282646
6107,1.4683181,0.14113152,-0.20938771,1.0403846,-0.72282756,-1.3232041,1.470551,1.2328673,0.58544125
6013,0.067252176,0.57617829,-1.4156966,-1.4765429,0.44507256,-0.77093993,-0.64002639,1.3883396,0.56534907
2221,1.4025058,1.0323514,-0.67309508,0.35171956,-0.9255546,-0.86790174,1.3234796,-1.4901628,0.60994311
2260,-0.74288144,1.3781221,0.22265329,1.1438201,1.2363905,0.86271209,1.4437945,-0.4483469,0.17617354
1410,-0.95668021,1.095893,0.039127348,1.0606597,0.89105852,-0.21792556,0.098955465,0.71903136,1.0226423
4054,1.1676459,1.2262067,-0.37753852,1.1363804,1.3311034,-0.43564936,1.4259143,0.80584726,1.0094154
6343,0.4468859,0.36657189,-0.89720862,0.74729919,-1.5286251,-1.0297819,-0.24069439,-1.2236875,0.57847705
3121,-0.61534547,0.015670814,1.2720845,-0.80761905,-0.69457058,0.35686339,-0.82201921,1.431681,0.63387621
889,-1.2597911,0.85273348,0.089423766,0.22220476,0.1413038,0.89584419,-0.84285535,-0.57269925,0.88571507
8041,0.27620528,-0.21473911,0.99549341,-1.0721522,-0.37330923,1.4105335,-0.37944426,0.53787103,0.6625756
7273,0.32079712,1.4846111,1.4242944,1.2398033,-0.46648441,-0.92096897,-1.0599453,-1.5292825,0.52951423
6633,0.98238075,-1.2479314,0.93473373,-0.25555908,0.2513105,-0.78811027,0.091984299,1.3350885,0.55018395
4304,1.2007658,1.330608,0.22628045,-1.4320698,-0.14873173,1.4839635,-0.497645,-0.059968695,0.84891371
8067,-0.917395,0.001001984,-1.3390241,-1.2796953,0.977893,1.4125679,0.64222008,-0.66739109,0.81867581
7847,1.0700401,0.52189702,-0.3549503,0.49251833,0.87654365,0.21737945,0.11622966,-0.5474266,0.85925695
196,-1.3000922,0.95940514,0.54016616,0.70155996,-0.17426948,-1.211575,1.4744489,0.094013799,0.49190113
4651,1.5181723,-0.60843316,-0.52835692,-0.19777497,0.9914021,-1.2585966,-0.08868121,-0.62313238,0.91024049
6969,0.057774262,-1.3930965,-1.1823106,0.81976281,0.92555412,-0.97891503,-0.86851159,-0.63799257,1.2744012
415,0.34965672,-0.90252457,1.2553292,0.64897846,0.69753015,-0.48702534,-1.4986864e-05,0.35928095,0.51065055
8171,-0.96824286,-0.067643725,-0.44230316,-0.22620045,-0.82297623,0.28724471,1.4256557,-0.87172026,0.80121453
2031,-0.75200611,-0.12283647,-0.72197947,-1.4592843,1.4736668,-1.1525276,1.3782518,0.52434891,1.3049789
7379,1.3851475,-1.3340726,-0.718567,-0.262855,-0.56145543,0.62443665,0.95479568,-0.8264066,0.82759556
6849,1.339828,-0.795966,1.5657148,-0.076369474,1.3736881,-0.56504802,0.29939161,-0.27533879,0.52473946
432,0.821718,0.55023789,1.103467,0.79717718,0.36207917,1.0949893,1.2884765,0.41306488,0.37825413
2955,0.36338046,0.67954466,0.23058108,0.72587495,-1.4646275,0.9814039,1.5415768,1.2835098,0.33026925
2970,-1.0171309,-1.3725487,0.66658372,-1.3522733,-0.31016574,-0.62297512,-0.69797754,0.26354211,0.41052239
4250,-1.3408372,0.85440503,1.3277535,-1.5494919,-0.91745905,-1.3146022,1.0911168,0.56838826,0.61845788
3106,-0.7432029,-0.18169415,-0.86071808,-0.49669033,0.031526611,-0.25009119,0.70732508,1.0725957,1.128548
5528,0.84706159,-0.38671526,0.2489845,0.14787775,-0.3399105,0.87198989,-0.19612964,0.28528211,0.63111242
3454,0.39100042,0.62869699,1.3800001,0.12457314,-1.4769437,0.90160876,0.3837483,-0.34386727,0.36266595
2249,0.80136881,-0.73624508,-0.99950317,-0.058525924,1.0222473,0.17100406,-1.2694964,-1.0946353,1.2426849
6243,0.82569178,-0.38207184,0.52091592,0.60789267,0.42824731,-1.526324,-0.59169177,-0.79495774,0.70600183
2755,-0.60622342,-1.5706812,-0.99985799,-0.17947436,0.49603533,-1.0190631,1.2338003,0.26165967,1.2854628
1108,0.96497407,0.70356837,-0.1379453,1.5460411,0.32961366,-0.35463975,0.57823588,-1.3301626,0.45024025
6813,1.34615,-0.9266547,-1.3499454,1.2635456,1.1900389,-1.1149177,0.54859501,1.5283127,0.95621114
8053,-0.075049751,1.4851541,1.1525496,1.3887854,0.47234398,0.070875639,-0.66452267,-0.11798121,0.52624959
4201,-0.58768836,0.81830639,-1.2408129,-0.25302586,-0.95113614,-0.67659431,0.28588295,-1.1272652,0.53783665
5653,-1.2403682,-1.4650657,0.7720097,-1.5087751,1.5217025,-0.37876007,0.56598445,0.23708779,0.81265355
5432,0.79333532,-0.64815702,-1.4896768,-1.4150074,1.4417944,0.37020945,0.20905362,1.3317962,1.2343321
1905,-0.11830725,0.94306467,-0.98398446,-0.59929573,1.4066546,0.9762239,-0.10703607,0.48893831,1.1539943
1195,-0.16021702,-0.80507722,-0.73734956,-0.31581667,-1.1124329,-0.5399953,-1.3344707,-0.58166062,0.89198937
2699,-0.71829089,1.2212072,1.0220063,-1.0521389,0.7692626,-0.67837583,-0.79007393,-1.5342424,0.76959722
7856,-0.73540126,0.017361534,0.71951349,1.3782495,1.5249553,1.3187231,-0.41264595,0.98872869,0.58123524
604,-1.5117632,-0.61340889,0.29206931,-1.3615891,0.9867091,-1.1204447,-1.2932323,0.082615689,0.44299884
6255,-0.40158734,0.42367769,-1.1090157,-0.80660689,-0.92983477,-0.83111181,1.4501195,-0.84004829,0.68089986
880,-1.3113431,-0.42103367,-0.35169277,0.65555822,0.034187937,1.0944831,-1.4344351,0.42286169,1.170648
1219,-1.0397421,-0.3168593,-1.506691,0.13196066,-0.61495127,0.073683611,-0.80601226,-0.028026313,1.0288801
6351,0.66136493,-1.4342764,-0.20929538,1.2526773,1.2814605,0.98002213,0.95963312,-0.54313094,0.24925507
2569,-0.2561521,1.3146369,0.54876581,0.90179457,-0.89351083,1.3755472,0.68126456,0.86910708,0.2859389
2291,0.40936659,-0.54382828,0.60316041,0.94690716,1.5235332,1.1609517,-0.50046828,-1.2179202,0.15844158
2373,1.3293107,0.1878507,-0.41019675,0.8498075,0.07657757,0.4080919,-0.95572977,-1.0538219,0.72508063
5247,-0.72033191,1.3811995,0.18181739,-0.00039524609,1.2617916,-0.73775066,-1.2329351,-1.2977922,0.88488052
8173,-0.27916291,0.53570522,-0.21790481,0.77192209,0.2164391,-0.46510796,0.52083396,0.029274487,0.93646396
5478,1.3584451,0.0083344893,-1.2606366,1.1029067,1.2304643,-1.1225094,1.253256,0.46180647,1.1817707
5361,1.1686031,-1.2952526,-0.32166792,-1.052854,-0.16758985,0.033047519,0.4536917,-1.2405141,0.92028593
5962,1.3919933,-0.1075878,0.028345643,-0.6200486,-0.33451227,-0.086850046,-0.70855397,-1.5440715,0.62707768
8052,1.2671376,1.3328399,1.3488954,-0.06907839,-0.72934029,-0.26598533,-1.132598,1.3048932,0.44530058
2948,-1.4213034,-1.0110996,0.67609832,-1.5357796,-1.32209,-1.1353596,-1.2421826,-1.483653,0.2697686
3528,-0.85247708,1.0989451,0.76918794,0.63262346,-0.72575281,0.9775361,0.29090301,-0.18287807,0.18530974
1706,1.0866408,-1.0089804,0.3699732,0.424685,-0.70393642,0.13281727,0.99794882,-0.10688157,0.35027612
1158,-0.056296228,0.82657348,-0.41499026,-0.76549925,-1.4368673,-0.97980662,-0.11225603,-0.11953535,0.60597949
4908,1.3615634,0.8136155,-0.68486468,0.49793849,0.37223829,1.5332275,0.64954184,-0.34630491,0.47666326
5187,0.6223323,1.4520551,-0.36439553,-0.027677925,-0.51703453,1.0651326,-0.63914501,0.31851675,0.62771605
6431,-0.56885594,-1.3067533,1.3947482,-0.3495381,-1.1639783,1.5581838,-0.55518598,-1.0634711,0.36752317
8021,1.363234,-0.57282086,-0.48398145,0.34193465,0.082277094,1.5094181,-1.4722603,-1.434199,0.82127691
2776,0.2017035,0.13826909,0.15983115,0.61726503,1.2257897,-0.87199187,-0.73318447,-1.4222775,0.92148567
7058,-0.63713525,1.1083036,1.1699492,-0.57355212,0.60139414,0.1015239,0.83997882,-1.0746876,0.27823541
8178,-1.3800139,0.39192334,0.98260227,1.3057353,1.2477137,-0.28277184,1.345181,-1.0206477,0.18338807
5398,1.3570003,-0.84483256,0.26775261,1.118012,-0.70622505,-1.2448745,0.4415308,-1.1543654,0.44849985
5634,1.5622518,-0.66985379,0.72961007,1.319356,-1.4344589,0.67801537,0.077535224,0.65311956,0.39015975
8049,0.82535483,-0.98744373,0.030703543,-0.26363176,-0.69210365,0.65958155,-1.4701876,-0.69715372,0.75734783
5720,-0.57084799,0.57980678,0.81674636,-0.0092730347,0.30636079,-1.0758075,1.4665518,0.53938337,0.82902677
4801,-0.57753765,-1.1659359,0.31042411,1.419228,0.15996126,1.1981774,-0.54387493,1.5035262,0.67767497
1782,-1.4702964,1.3131196,0.66031407,0.5231873,1.5705993,0.42123981,1.0357835,-1.2409124,0.15274785
2571,-1.441344,1.069281,-0.56633684,1.5112096,-0.38752324,-1.3349673,-1.5150688,0.86665201,0.91973683
5212,0.40995927,0.58172105,0.59917094,1.3694265,-1.4325354,0.39673405,-0.62103842,1.5477808,0.65087104
5594,0.081059297,0.67270066,-1.044877,-0.29654773,-1.184533,0.0096314218,0.06617649,1.42045,0.71216731
904,-0.62191056,0.81153015,1.1822644,-0.87742281,0.59673958,1.1922993,-0.045924592,0.63722642,0.65065069
1446,0.51917252,0.10836984,0.90062348,-0.15610905,-0.055534109,0.65632952,0.13059559,-0.55600135,0.53043763
7685,-0.26463948,1.1822729,0.70318249,-0.65611501,-0.98831438,-0.79395971,1.5146001,0.60693408,0.56194305
2922,-0.13384353,0.11613233,-0.59893067,1.3424378,0.52171745,-0.62275206,-0.38963607,0.38652937,0.9994809
3792,-1.4525398,0.3818669,-1.1772688,-1.4866504,0.19570759,-1.2732692,-0.85947575,-1.4880354,0.82931934
6161,-0.35483408,-0.22384285,0.39449367,-0.51941612,-0.70070328,0.29097188,1.3214728,-0.72079979,0.49880577
5982,0.87142443,-1.2282711,0.66374878,-1.251967,1.0406379,0.73294655,0.75442671,-0.033865219,0.89026392
4410,1.1223653,-0.14543907,-0.24259749,-1.2157639,-0.63588672,0.89079285,-0.0083732684,-1.0592489,0.82366028
1784,-0.38046769,-1.4853054,-0.70350024,-0.50291512,0.3042995,-0.48686758,0.3769945,0.40987867,1.2739571
1565,-0.42815197,-0.67291606,0.26890224,0.12110483,-0.96439877,-1.133274,-0.65400442,0.52550303,0.85573449
5157,-0.18354836,-0.026719069,0.41644608,-0.55395282,-0.0089651943,-1.4452046,0.14701725,0.56100375,0.63910347
2333,-0.73348055,-0.85756756,1.5562474,-0.27423477,0.30977388,1.0413758,-0.62080805,1.2648621,0.64963754
7714,-1.4432463,-0.9166419,-1.1157864,1.1519784,-0.88926875,-0.15095441,1.4506976,0.80091375,0.65447083
8050,-1.5346055,1.0672581,0.81324409,-1.2133219,1.1314897,-1.0933952,-0.81620782,1.0780261,0.41706698
4631,0.5241645,0.80906807,-1.0822272,1.2601271,0.18527747,-1.302811,1.2630204,-1.2509548,0.72867944
7409,-0.48892014,1.3679143,0.0080292924,-1.0531584,-0.63892069,0.64820355,-0.38897631,0.16358754,0.82166155
5659,0.011300863,-1.2638103,0.47843927,1.297392,-1.1391296,0.31234945,-0.81537665,1.3176951,0.87754428
2706,-1.2480922,0.48837942,-1.358266,1.5478506,0.34061461,-0.81992344,-0.063263584,1.1699165,1.0538711
6977,1.3012332,1.3470428,-0.48933215,-0.36258777,-0.56340903,-0.42287493,0.39844882,0.35943648,0.65433841
3859,0.58201582,-0.97156427,-0.57439309,-1.156038,0.032261891,0.84712636,0.8457852,-0.10810629,0.94075998
3400,-1.0646079,1.3111169,0.30230255,-0.10409156,0.68555244,1.4335513,0.092752784,0.59807095,0.61942606
6570,-1.1358599,-0.75621424,1.4684714,-0.61584623,1.0515125,1.2405916,0.73758643,-0.3846783,0.52278346
3541,1.3673719,-1.1961621,-0.9573854,0.67294597,0.50873355,1.509796,1.0417033,-0.41849985,0.51941262
2404,0.83993261,1.180155,-0.54333968,-1.1832228,-1.4350212,0.032791064,0.01661801,0.32223024,0.33217659
2199,1.5116387,0.20954177,1.4167164,0.61166293,-0.4975327,-1.1515456,-0.023622873,0.035075165,0.54071279
4823,0.54865771,-0.060065884,-0.38429766,-0.30741953,1.0455972,-0.26799629,-1.2052202,-1.177844,0.99531841
2796,-1.4516044,-0.69616944,-1.0554471,-0.42983466,-0.54853894,-1.5268822,0.51834684,0.39528131,1.0661288
4405,0.7803773,0.74014871,1.4369199,1.2933906,-0.58583705,0.73126744,-0.60558241,1.189772,0.32959757
4379,0.63911827,-0.38527047,-1.3723335,0.63903878,0.73698216,-0.012192507,-0.78477671,-0.96322743,1.0186313
4722,1.3709631,-0.46513215,-0.50069423,-1.1938466,1.3875525,-0.61412491,0.28658848,-1.4033887,0.98585939
254,-0.091098468,0.8859886,0.76953869,0.2291589,1.5655688,0.34830329,-0.19748225,1.3089805,0.83979281
4077,1.4402845,-1.51512,-1.2585344,0.60878862,1.4858718,0.13716245,-1.1418787,-1.2635853,1.351611
1113,1.2921635,1.2967966,0.51665078,-0.17443345,-0.29608619,-1.0171693,-0.2716248,-1.2029556,0.75026586
5942,0.45797529,-1.1749124,1.4454492,-0.090688183,-1.0718341,-1.2411723,-0.42630888,-0.97329832,0.64529708
7719,1.502351,-0.82135222,1.4529617,0.871468,-1.2783115,0.25444314,0.34363331,-0.3091752,0.53184863
221,-0.089764062,-1.4350934,0.065050973,-0.60319978,1.5127186,0.7837829,-0.91106523,-1.2644276,1.0171352
267,-1.18215,-0.45707277,0.31876293,0.19759897,-0.34689999,-0.042721377,-0.22842473,-0.34049928,0.93224179
107,1.5532423,0.37587845,1.3479652,-0.82279604,0.73089789,-1.1830129,1.5478132,-1.4005758,0.49029809
5347,-1.4079221,-1.2216978,-0.90983979,-1.1415134,0.13004004,1.0762827,-1.3041668,-1.1448183,1.2351693
1226,-0.16696114,0.81850198,1.5647562,-0.12853546,-0.64359655,-0.27567927,-0.25139124,1.4744725,0.64230865
2127,-1.0333391,-0.99749819,-0.45495083,1.5195632,-1.1526702,0.415511,0.73829052,0.49647822,0.39878236
4755,-0.014318474,-0.28167491,0.78598509,-1.1681839,-0.36395543,1.117423,-0.35572821,-0.66333295,0.67830796
7988,-0.87527321,-0.22652564,1.1871041,-0.36390364,-0.1248917,-1.1601901,-0.27295734,0.32425061,0.75909329
5705,-1.4396106,-0.091763938,-0.13698226,-0.15044317,-1.2856848,-0.34609644,0.14828798,-1.2160805,0.55783153
1512,-0.97364017,-0.12436294,0.28875735,0.1865128,-0.16725881,-0.99646794,-0.86985135,0.64499113,0.79025528
7006,-1.0266468,-0.057332678,0.7138097,0.68496569,-0.62217581,1.1383167,-1.2559578,1.2798295,0.77887572
2644,0.85234148,-0.38627535,1.1670932,1.4508157,-1.1952706,-1.4546858,0.87380087,0.30298622,0.51423509
303,-0.74296351,0.48193159,-0.57113709,-0.23747794,-1.2140865,0.92229289,0.52359156,-0.60370797,0.63932965
2818,-0.081478183,-0.61944822,0.40119871,1.27574,0.22876478,0.34171578,-0.54352666,0.55863841,0.84132289
7053,-0.41159185,-1.4236932,-0.92394621,-1.3778153,0.5439308,-1.3145429,-1.1047785,0.13379016,0.5028623
4490,1.0657923,-0.18858663,1.3718354,0.25194074,-0.34363096,-1.1187614,0.3322346,-0.48385066,0.41776307
4235,0.89907488,0.25728853,1.438209,0.95649455,-0.083981689,1.5481871,0.33641225,-0.88451818,0.45912259
4556,0.75079361,1.4058699,-0.066838228,-0.47503469,1.4675011,-1.061542,-1.2865541,0.24981062,0.59311271
1210,0.72692144,1.461759,0.57694795,0.85463397,1.0426672,-1.3881756,-0.73918687,1.3860681,0.53554596
1786,0.59286767,1.0753927,-1.2256365,1.1966668,1.287832,-0.20228713,-0.48564904,-0.028839369,1.1790667
3529,1.2217441,0.54656215,0.087878278,1.352877,1.076866,-1.0804137,0.88865606,-1.1541378,0.72950411
5620,-1.5144195,0.36210582,1.0061531,-0.24496027,-0.43310475,-0.34211208,0.31388749,-1.089441,0.48940436
527,-1.0365697,-0.45224712,0.96619651,0.42678024,-0.89771253,-1.1624488,0.36422918,0.38895832,0.83393573
1436,-0.194977,0.59496231,-0.20751244,-0.39624591,1.0363161,-1.2241266,0.35494864,0.029617076,0.98767915
2124,-0.059727069,0.172101,-0.09271719,-1.3015701,0.10752535,0.70537248,1.315835,-1.3132928,0.49739771
5377,-0.19706447,-0.022037561,-0.21860095,-0.69301822,0.33785932,-1.0319575,0.27073089,0.73789512,0.85616635
5624,1.1911873,-0.55917756,-1.1429356,1.4684664,0.69799741,1.1724211,0.067109957,-0.76166814,0.6485266
376,-1.1112306,1.1605864,-0.81883354,0.68174022,0.48801137,0.70293857,0.7720522,0.46699395,0.64035891
1869,0.50763994,-1.0416115,1.2648534,1.095528,-1.3022734,1.4557676,1.3746569,-1.1967798,0.55473851
2812,-1.1097061,0.71673317,-0.75049635,0.2918657,0.63987089,-0.53764049,-1.4491585,-1.0344549,1.1251648
5125,-0.08019182,-0.47473194,-0.52503546,-0.35813322,-0.31441322,0.53253579,1.0620879,-0.47066066,0.74199817
6765,1.4057889,-0.087022935,-1.4131098,-0.083782209,-0.22639076,-0.10317685,-0.99404819,1.219856,0.79910152
5138,-1.0967043,-0.25484339,1.2862194,-0.12620643,-1.4324448,-0.51423279,-0.42671874,1.1017586,0.66671798
755,-0.37765899,-1.3795412,1.3407078,-0.77351859,-0.32963864,-0.82356208,-0.96387897,0.023451458,0.66548862
291,-1.3305646,1.5630195,-1.1553925,-0.62050783,0.71944002,0.23610911,-0.11242962,-0.57900496,1.1540587
7619,0.056472251,-1.3090931,0.52833755,0.44025349,-0.19055483,-0.88964594,-1.0898417,1.029615,0.6477278
2921,1.3028361,1.4636037,0.019778062,0.038398818,-1.3087946,0.0063182839,0.42709285,1.0178115,0.43310645
1543,-0.34638542,1.0541931,-1.5374153,-0.24486934,-0.96788213,-0.70849805,-0.94693575,0.11047387,1.0859526
