,theta1,theta2,theta3,theta4,theta5,theta6,thetad1,thetad2,thetad3,thetad4,thetad5,thetad6,tau1,tau2,tau3,tau4,tau5,dm1,dm2,dm3,dm4,dm5,da1,da2,da3,da4,da5,db1,db2,db3,db4,db5,thetadd6
881,0.166238,-0.479952,1.059307,0.3701,-0.084208,-1.563487,-1.250838,-0.868684,-0.983715,-2.233675,2.221257,1.119473,-50.270267,57.616566,-38.376461,6.816077,-42.188924,1.086297,2.398973,1.043642,0.990115,1.365115,1.730514,0.507975,0.288597,0.946879,1.441266,1.360454,2.154352,0.441919,1.574965,0.682291,-0.000634
51,0.506754,1.725089,-1.763008,0.620541,0.91085,-1.888292,1.415008,-1.390746,-0.825304,-2.327402,0.892673,-1.095686,26.201432,-32.540774,-12.781177,-13.246755,-38.205311,1.875068,2.260032,1.356474,0.51471,0.980689,0.434352,0.411806,1.721914,2.208719,0.690113,1.48111,0.511979,2.328411,0.849639,0.626509,0.013721
4076,-0.71009,1.990828,1.879357,-0.798898,-1.477587,0.477672,-1.671517,2.074422,-2.152369,2.141744,-1.645939,-1.574077,-4.935541,-1.636714,-58.245351,-29.62043,19.435472,0.65462,1.192259,1.295632,1.682575,0.279202,0.546915,2.245541,0.799654,2.029059,0.641537,1.810004,2.232016,0.736226,2.493681,2.04154,0.003993
6182,-0.005791,1.624015,0.662977,-2.145788,-0.352476,-0.58856,-0.621824,1.089859,0.198294,1.071951,0.811948,-0.667587,1.844599,-47.830968,-45.080153,-12.12954,-11.175097,1.077257,1.212339,1.275974,2.04918,1.313116,0.791364,2.211394,0.648302,0.761093,1.943963,1.443401,1.239783,1.279151,1.442872,1.348832,0.005897
3328,-0.229294,0.986805,2.330751,-1.154454,-2.007383,-2.09253,-0.587741,-1.000904,1.033436,-0.909132,-2.208518,0.920387,-58.175912,-62.553811,8.095823,16.499301,-46.24034,1.203974,2.433676,1.535617,0.859012,0.658227,1.065215,1.325482,1.624329,2.353292,0.525127,0.561108,2.297032,2.220396,1.190118,1.314627,0.015095
469,-0.757546,0.792513,-2.16301,-2.343738,-0.351549,0.851215,-0.446878,0.866829,-1.910882,-1.261347,1.58487,-2.222604,-6.542341,-7.124517,-41.758586,13.43713,-62.164015,0.765977,0.77912,1.161796,2.306257,2.014126,1.670061,1.463092,1.444248,1.978793,1.82977,1.436479,1.908123,2.079119,0.50832,1.590325,-0.012984
4906,0.324876,-1.470186,-2.355686,1.475577,-1.282517,-0.803992,-2.27414,0.72158,-2.093538,1.31567,1.932514,1.974697,-19.723543,6.4185,25.725092,61.615276,-32.058932,1.157941,0.506702,1.389984,1.219978,1.420888,0.867228,1.505988,2.381875,1.667217,0.907668,1.684054,0.391693,1.182123,1.942173,0.598755,-0.01864
3795,2.23537,-2.019961,-1.441744,-0.294119,0.032031,1.138265,-1.482301,1.358605,-2.169526,1.234448,-1.281075,-0.119772,-25.947288,-46.075372,61.224944,7.631824,18.067441,2.267229,0.819124,0.761475,1.612969,0.428982,2.407223,2.453739,1.244159,0.582657,2.213808,0.713896,0.701139,2.294135,0.784611,1.204518,-0.009543
247,2.071515,0.827602,-1.46626,-2.344967,-2.153746,-2.149508,-1.60144,1.759489,1.497462,-1.016575,1.541487,-0.946151,74.93474,28.181698,-50.204646,-39.493435,-16.155773,0.923777,2.421088,1.474862,1.255937,0.526979,2.432889,1.81041,2.318856,2.26124,1.418063,0.629371,2.088854,2.11413,1.686648,1.243171,-0.018072
3961,1.392161,1.040436,-1.063265,-0.913342,-2.290633,1.557521,-0.068777,-1.403176,2.320437,-0.149625,1.663793,0.058943,33.583418,-13.496338,-32.949836,12.107572,-58.045613,1.785808,0.570423,1.354796,1.547184,1.766077,1.953583,1.118876,0.948349,1.397827,0.269656,2.109446,1.710454,0.853264,0.814743,1.383605,0.012048
6175,-1.30402,0.660954,1.550207,-0.475338,-1.505164,-1.190984,1.360142,0.10415,2.147054,-1.930077,1.280582,1.264493,-16.913779,-19.875933,-4.797624,66.327636,-31.418063,0.724202,0.671203,0.914191,1.063496,1.681088,2.298341,1.71843,2.146213,0.896632,0.691431,1.122783,1.363984,0.723795,0.577002,1.677887,-0.004
865,1.98337,-0.932023,-0.530849,-1.431313,0.659243,1.067879,-1.65135,1.722794,2.084537,-1.806835,-0.837792,-0.147977,34.497377,47.411741,49.138435,-30.316903,13.817111,1.737793,1.32973,1.025922,2.421497,1.606518,2.249211,1.736337,1.616038,2.497362,0.910762,1.918876,0.553823,1.345355,0.390018,2.289348,0.037686
761,1.13709,2.34143,-0.741994,-1.703824,1.01389,0.451877,-1.670207,0.53229,2.086361,0.581129,-1.746948,1.934916,-1.918207,10.6933,22.294998,12.034204,58.871561,2.189951,0.255755,2.469743,2.464977,1.125487,1.806535,2.43018,1.28897,2.211566,1.297626,1.441053,2.280301,2.27201,2.426294,1.218742,-0.002705
5058,1.430019,1.141277,2.015236,2.132297,-0.194759,1.792034,1.844269,-1.460058,-1.787539,-1.682609,-0.568109,-0.916108,-52.584079,19.391056,-44.515414,29.431263,-48.769631,0.307179,0.504524,0.790892,1.025186,1.293071,1.396004,1.136764,2.334195,1.320754,0.91527,1.199135,2.107587,1.969987,2.319329,1.211572,-0.031977
1928,1.380406,1.393722,-1.007081,0.892282,1.762965,-1.352332,-0.782637,-1.508412,0.771929,0.601305,-1.946406,0.16312,-33.471471,-55.015926,-52.66762,-34.69246,-26.167009,1.541307,1.993491,1.356967,2.039687,1.514848,0.553616,2.369291,1.677375,0.635607,1.153729,1.723549,0.437798,2.071147,1.51621,0.945024,-0.003925
1618,-1.85027,-0.439436,-1.279033,1.216933,1.219473,1.505908,-0.446067,0.362759,-0.937949,-1.173884,1.295368,0.015045,-51.370658,13.346421,63.289385,54.688677,-47.408467,1.463361,1.455847,1.166569,1.518309,2.464841,1.075761,0.815369,0.656589,0.543592,0.405032,0.368697,1.69813,0.715586,2.108406,2.227999,-0.034976
3381,0.674855,-0.425261,1.33411,0.844485,-0.448794,1.651809,1.265806,-2.033036,0.301281,-2.187107,-2.073714,-0.090303,-10.635057,56.601833,7.008932,49.111296,-36.442008,0.912675,0.331386,2.350539,1.511647,0.744396,0.314905,2.113091,2.214159,2.12519,0.817328,2.083115,2.407841,1.579579,1.742941,2.360978,-0.040249
5709,-1.812489,-1.612904,2.300603,1.081274,1.998902,0.922412,-0.784628,-1.982362,-0.963569,1.77266,1.377528,0.153147,31.288691,-30.962016,-28.610635,41.050259,-68.294503,0.989315,1.417555,1.103144,2.047081,2.047208,1.933978,2.361088,1.048463,1.010118,2.303619,0.423849,1.627296,0.460308,2.403799,1.143961,0.034252
6237,1.084565,0.756384,-1.487287,-2.321339,-0.879517,0.714119,-0.261643,-0.781029,1.958177,-0.248687,0.207461,-0.364544,-25.166245,30.922389,-37.400084,66.792997,-10.095247,1.062863,2.289452,0.828967,1.949958,0.952759,1.27603,0.741913,1.328925,0.986055,0.621685,1.158652,1.208842,1.000254,0.771736,0.817644,-0.039133
425,1.127513,1.598713,-0.471288,0.586744,-1.628206,-0.410065,2.261108,1.728452,-1.781487,1.074328,-1.638843,-0.129349,-49.780065,46.442529,-40.414141,-40.464421,14.47201,0.341012,2.136636,1.941079,2.466498,1.931979,0.272222,2.489857,0.773857,0.462698,2.069273,1.530357,2.458163,1.351707,1.388257,1.441648,0.004804
3424,1.370278,0.812039,0.858175,-1.269551,0.345447,0.261176,2.355008,1.258386,0.487462,-2.068537,2.112555,-2.14536,68.016266,-0.612173,61.214898,-11.214658,65.249151,1.26221,2.455944,2.306201,1.066463,2.035446,2.237049,2.084374,1.075084,0.687734,1.99208,2.395017,2.044522,1.784323,0.357771,0.298974,0.019718
3341,-1.436462,-1.042735,0.120971,2.117545,1.620295,-0.596056,0.627242,0.446149,1.020791,-1.377792,0.128002,-2.232903,34.042756,56.608045,-38.58652,-73.641095,-35.883394,2.242048,0.604743,2.162162,1.209918,1.092539,1.544658,2.063608,0.805118,1.620365,0.979533,1.264289,1.411206,2.382816,1.741419,1.529586,0.012185
7986,-0.361419,-0.106106,-2.043191,-0.735991,0.213962,0.511971,-0.118042,-0.010307,1.132603,2.317152,1.183731,-0.744585,59.177531,-53.229966,-36.042942,-73.724552,61.450055,1.991022,0.364734,0.341294,2.372331,1.016111,1.78003,2.468893,1.680552,2.293968,2.474144,2.188836,1.758139,1.294553,1.551867,1.721509,0.068963
228,1.138306,-0.789236,0.689986,-0.589864,1.014281,2.309414,-1.622885,-0.520974,-0.383634,-1.195888,-0.943518,-0.511342,40.351524,38.059199,60.963499,-36.478501,-44.162867,0.695481,1.698449,1.574704,0.806144,0.85578,0.33772,0.811552,1.760005,1.163075,1.307092,0.788962,2.340453,0.750354,1.448692,2.41951,0.018092
5471,-0.803105,-1.509912,-0.883181,0.403958,-1.238669,1.024772,-0.435203,-0.83744,1.045482,-1.080969,-1.587428,1.645401,62.087376,-47.475247,-66.484587,-56.462044,-57.56849,0.570885,2.367411,1.578505,1.677317,1.921532,2.434372,1.993145,2.288597,2.204541,2.466761,1.848065,0.672831,1.271044,2.436008,2.488971,0.02175
5202,1.729776,1.612896,2.27422,0.634272,0.791531,0.185037,-0.260559,-1.400026,-1.2815,2.160328,-0.320039,-2.059317,49.298953,-32.498156,-46.500514,-34.146099,6.509696,2.251812,0.461239,2.289828,0.38707,2.229313,0.314982,1.148924,1.965062,0.5516,2.240752,1.326385,1.057359,2.024801,1.071599,0.613975,0.033795
693,-2.230839,-1.944361,1.53807,-1.822256,-0.835605,-1.101546,1.293283,-2.041686,1.006231,-1.038902,-1.422065,0.582989,39.485627,34.932214,5.718401,-40.835641,-74.621909,1.068744,2.135522,1.216761,1.346419,0.267011,0.405025,0.254818,2.474659,1.841444,1.904999,1.315119,0.70153,2.112134,1.88795,0.519378,0.027138
1041,1.980347,0.082823,1.855468,-1.745728,-1.121988,1.727862,-2.269851,2.115769,0.041867,1.512167,1.074064,-1.376762,-44.6596,6.107939,56.122208,45.950337,-62.684919,2.193494,1.311234,0.652979,0.618811,2.364833,0.9974,2.307529,0.88592,0.649846,1.962933,0.758135,1.717027,1.071422,2.134089,1.883078,-0.033648
7825,-1.278989,1.954071,1.435167,-1.870167,-0.256691,2.336186,0.651337,0.149092,-1.206458,0.473388,1.717384,0.683291,-0.456337,-19.655411,-48.4925,-63.454331,23.054413,1.757733,1.211516,0.954217,1.021314,1.472755,1.840544,0.264954,1.832027,1.128389,1.080454,0.945697,1.83458,1.281076,2.288835,1.707071,0.064749
4505,-1.492936,1.702424,-0.993943,0.214377,-1.945563,0.195962,-0.422045,-1.158929,-1.809233,1.267647,0.633969,0.404841,-16.837055,69.610754,-52.055138,59.30207,-60.112118,0.559458,1.566193,1.748908,1.404112,2.409476,2.058077,2.357294,0.292383,1.589078,1.638835,0.901096,1.473697,1.932637,2.332256,2.469385,0.022682
1729,1.256311,-1.389437,2.334036,2.21676,0.938156,-0.067791,1.037693,-0.041196,0.338283,-2.334198,-0.229685,-0.866786,-66.134691,-25.755574,26.060027,-9.128934,20.012559,2.141097,0.421064,2.071043,2.017797,0.370268,1.097369,1.73607,1.626979,1.888416,1.61555,1.052895,1.255829,0.961562,0.730244,0.966466,0.007491
2663,-1.371647,-0.268789,1.644383,-1.008293,-0.622244,-1.262509,0.893157,2.329695,-0.058292,0.459005,0.312908,0.012362,13.464183,-57.477005,-16.031323,-38.442865,-59.229266,0.380834,0.93497,1.54495,2.478337,0.655707,1.472347,1.732202,1.872751,1.570924,0.263983,1.257103,2.133208,0.572856,1.733307,2.446844,0.037507
4024,-1.73683,2.353475,-0.943631,2.298251,-0.754423,1.453018,1.273132,-1.429125,-0.262571,-2.23788,2.245065,0.703518,20.4892,-38.017284,43.515391,-36.828474,73.832269,0.609267,1.707423,1.666074,1.952281,1.732098,2.367682,1.623279,0.453776,0.621032,1.430643,0.561102,2.192838,1.524938,1.377562,1.690758,0.030032
3570,0.943191,-0.272555,-0.388779,1.867595,-0.557398,0.034556,1.153588,1.587808,0.024597,-1.288963,-0.754318,-1.493071,-18.312487,22.023113,-57.540189,-27.953801,-19.534628,1.847614,2.107634,0.497544,0.480119,2.355937,2.232489,1.942068,1.094338,0.281481,0.606014,1.026278,1.651133,0.593558,0.922765,1.157181,0.01952
7432,-1.838269,-1.35907,-0.941592,-1.13766,2.216993,0.148825,-0.981699,-1.348061,0.30367,0.261993,1.942808,0.632076,50.229045,-0.436904,6.949544,-49.017272,-33.291948,0.808559,0.948527,2.148122,1.48439,1.637848,2.313741,1.786289,1.906276,0.278305,1.213836,1.693124,2.088751,0.397027,0.828814,1.624383,-0.035919
2312,0.525102,-0.919756,-1.703604,0.008658,-0.566702,-0.821171,1.169926,-1.851297,1.149123,1.946095,-0.681659,-0.829204,-60.433507,-55.956545,38.354877,-69.574162,67.055147,2.062887,2.186993,2.290916,0.672299,1.33621,1.937855,2.273782,0.710205,1.669348,0.732619,0.384301,0.696868,0.254873,1.156492,0.907998,0.06558
1128,-1.795514,0.937295,-0.399221,0.738384,2.307793,-0.597854,-1.315569,-0.241709,-0.325844,-0.67158,-1.072031,-2.155925,-34.030694,-3.876515,-52.587645,-40.554628,-1.626807,0.748693,0.527161,0.99693,1.150429,0.252607,1.319851,1.490236,0.893477,1.661952,2.42823,2.25795,2.364991,1.398327,1.9254,2.192739,-0.016144
6069,0.696497,0.454791,0.182553,0.407152,0.618474,-0.840174,2.224331,0.958272,-1.262369,-1.453212,0.179539,1.582726,-18.102431,-47.552585,-16.304429,21.453784,-26.249818,0.914758,1.593402,2.30631,0.647498,0.754631,1.330315,1.857951,0.332839,2.026829,1.421117,2.467297,1.863567,2.463851,2.449189,1.274988,-0.006673
5253,-1.019903,2.1633,-2.216708,-0.056112,-0.602588,-0.769626,0.401953,-1.934605,0.580719,0.790654,-0.412304,2.326695,43.050473,-50.70724,63.42209,35.070085,72.916158,1.40298,1.376061,1.201709,0.37683,1.132213,2.361573,2.460792,0.538008,1.056579,2.415323,1.330717,1.852888,0.742492,2.066814,0.695112,-0.036405
3149,0.464042,0.153286,-1.403495,1.676355,-0.874092,-2.342584,0.204037,-1.373052,-0.307815,0.760623,-0.914989,-1.692055,28.568018,-7.322704,-72.691475,24.382914,3.629288,0.586733,0.968172,1.571384,1.259517,2.207202,2.185833,0.786891,1.284308,0.363216,1.821939,0.336333,2.24259,0.704681,1.081494,0.424983,-0.034474
58,-1.764741,-0.224511,1.270387,-0.443237,0.807296,1.258402,0.760491,1.58001,0.916551,-0.322011,-2.21812,-0.231966,-48.091027,-65.889811,39.943012,72.206934,-68.055097,0.594856,2.498491,1.894448,1.734139,0.668069,2.242587,0.664497,0.700721,2.019456,1.254027,2.185699,0.794466,0.347058,0.253991,2.083503,-0.058562
6206,1.35875,0.277632,0.889768,1.923084,-1.004742,-2.20765,1.374704,-0.190447,-1.124201,2.237754,0.349992,1.254869,-65.721282,22.406225,-68.580366,-30.20459,-48.5448,0.738093,2.377594,1.715825,1.125615,1.706581,1.011148,1.610774,1.773171,1.930745,2.025543,2.294939,0.799015,0.296136,1.665402,1.911055,0.00642
3946,1.10267,-1.247281,-2.339058,-1.803693,0.136902,1.263803,2.006579,-2.000721,1.489864,-1.496449,-0.798543,-0.226852,-11.973159,67.112621,-38.184565,-67.979805,13.423929,1.614711,0.44481,0.667984,0.800489,0.314347,1.730646,0.458173,0.263711,1.187588,1.532916,0.466031,1.829307,0.418458,1.017075,2.233503,0.068192
1919,0.600639,0.995528,-1.849676,0.121105,-0.343855,-1.785059,2.30317,1.81548,0.048274,0.808631,0.135384,-0.677207,-44.550427,40.974384,6.477672,-29.758601,-52.800902,1.003685,2.191273,2.228343,2.008055,0.874887,1.971902,0.755188,1.701279,1.898002,0.721311,1.566826,1.151779,0.445981,2.349387,2.393795,0.033813
2488,-0.100207,-1.851615,0.523703,-0.860679,1.609096,-0.321413,-1.592448,2.096824,2.079812,-1.098763,0.937394,1.263886,-41.743713,-36.58081,36.327066,48.994713,-45.861598,2.186749,0.436815,1.295424,0.438883,2.310575,0.331087,1.82665,0.754873,0.898282,1.424859,2.350394,1.31645,0.577478,0.666289,1.573049,0.013526
7547,-0.456394,1.160022,1.344619,-1.598926,1.604829,-1.359037,-0.394612,-1.906082,-0.692749,1.2803,1.237355,0.460047,-32.528427,44.731873,8.590746,-65.329439,8.125733,2.412928,1.585102,2.302426,0.627017,0.771585,0.535687,0.284671,2.468802,2.396604,1.716337,0.720007,2.159604,0.961524,2.341431,1.4247,0.005029
96,-0.008226,-1.600063,1.342151,-0.675188,-0.451355,1.024484,-0.569923,1.587816,0.173338,1.029059,0.924539,1.975163,-70.772215,31.382882,52.10039,-48.743332,70.826083,0.984626,1.35136,2.311559,1.117411,1.071911,1.356731,0.324048,0.521636,0.386748,1.315483,2.319452,1.023237,2.290843,1.694066,2.170544,0.053207
5503,-2.144106,-0.357308,-1.686952,1.848906,1.067807,1.845813,0.921126,1.163894,0.446409,0.667945,1.241284,0.517789,-41.45138,-73.347412,-49.95509,-45.200883,58.767225,0.636383,0.686078,1.159529,2.458435,1.411749,0.262057,0.38823,1.480978,0.54433,1.556914,1.047963,1.609728,2.192173,1.6071,0.780771,0.029361
960,-1.823404,-1.289806,-0.774584,1.903634,1.972093,-1.982363,-0.990824,0.799903,-0.471298,0.424357,2.326049,-0.081299,6.493657,-61.103606,-68.30109,13.580153,-58.368265,1.443572,1.859452,0.812432,0.790644,1.352091,1.094824,1.709959,1.529246,1.781918,0.452492,1.528981,1.832886,2.060679,1.088289,2.118342,0.016874
6778,-0.960566,0.409548,-1.533435,-0.385651,-2.104626,-1.260513,1.455731,-0.245206,2.161337,-2.222786,1.452306,-1.273223,-3.357812,-34.746795,-39.384558,13.738972,60.894017,1.31124,0.760678,1.710314,0.749672,1.231866,0.967483,1.233283,2.28081,1.820301,2.055975,0.775968,2.19351,1.572785,2.297205,0.631975,0.007382
2602,-1.658265,-1.397291,2.278704,0.600906,0.781097,-0.826597,-0.493911,2.066245,1.794037,-2.204676,-0.473097,-1.544492,72.293446,35.943828,57.924118,30.647728,-3.628638,2.327228,1.215605,2.171214,0.346084,1.883231,2.204381,2.036057,1.261794,2.226662,0.760557,1.936315,1.150551,2.311578,1.445578,1.832906,-0.026822
877,0.606377,-1.52733,-1.443901,1.158964,-2.308415,-0.427091,-1.145613,0.500067,-2.277415,2.22315,-0.05412,-0.108022,-39.811804,33.015436,40.429067,-8.664834,20.134915,1.487697,0.967158,0.269671,2.356294,1.478061,1.022929,1.619229,2.128657,0.585072,2.301766,0.773172,2.443519,0.478097,2.131727,0.430693,0.013903
7240,-0.957514,-0.123929,-0.002763,0.685881,1.097493,1.274421,1.392349,-0.5141,2.047073,0.003228,-2.289475,2.166215,-10.827601,-29.488373,-11.09034,54.660822,-65.565441,0.4995,1.851809,0.600673,1.258347,0.534163,1.673537,1.389162,0.889469,1.800891,2.071216,0.419657,0.918471,0.999831,0.417322,2.180075,-0.024607
156,-0.181774,-1.454035,0.480911,0.931726,0.254027,0.015513,1.544359,0.198828,0.61882,0.257506,1.927418,1.146944,-54.105035,-43.330227,-1.128489,-66.521289,-73.296946,2.098538,0.635557,0.309186,0.48083,0.81748,2.385411,0.353621,0.309227,1.180713,0.748607,1.335855,0.464981,2.185392,2.37965,0.272218,0.067747
2177,1.863417,-0.089692,0.508385,0.858535,0.058302,-0.293889,-0.809228,-0.742653,1.351887,-1.969298,1.824414,-0.588895,-49.170121,-52.220959,-27.650414,-20.509876,-9.491121,0.365965,0.781166,1.800213,1.929722,0.584609,1.281772,0.484601,1.185361,2.367737,0.299917,2.212124,1.663377,1.626937,1.185628,2.35102,0.02607
7573,0.783544,-2.098196,-1.568722,0.298167,2.025688,-1.271677,2.322128,0.003504,2.338893,-0.968829,-1.801429,0.479328,-67.421484,-52.875941,64.051335,-39.220137,-72.845176,1.241869,0.34308,0.888791,1.664786,0.549936,1.267221,1.183857,1.828114,0.608383,0.349427,1.824676,1.322642,1.148535,2.174323,0.844377,-0.0176
611,-0.463933,1.681576,2.046726,-1.109056,2.300595,0.942196,1.862247,-0.90444,1.24336,-2.289856,0.473278,-0.137025,44.020995,60.86287,72.252103,-58.912149,13.518504,0.707533,1.764868,1.880707,0.29384,1.318408,1.979896,2.361266,1.794303,1.596966,1.453691,0.940548,0.78257,0.659325,1.51835,0.911202,-0.039607
3827,0.943982,-1.113716,-0.619314,0.858744,-1.140038,-0.048882,-1.607016,2.288449,-0.555933,1.09485,-0.729335,-1.017308,-43.043443,18.851762,41.566383,56.192175,21.880319,0.512808,0.506775,0.369486,1.444766,1.68909,1.791666,2.273875,2.267909,0.997051,0.937811,2.031346,0.82524,2.303866,2.32583,2.469475,-0.026995
3080,-1.788182,1.649635,-2.277372,-1.764493,-0.765339,1.777813,-1.562956,-1.747894,0.171991,1.960296,-2.333651,-0.453527,70.325234,-43.789904,73.088705,51.873208,33.010202,0.662057,2.44028,2.287301,0.675144,1.900316,1.356341,0.516086,1.615511,0.385713,1.922465,2.369056,2.223798,2.125011,2.313564,1.064256,-0.050774
1188,0.905489,2.244079,-1.731414,-0.870224,1.392374,-0.088715,-1.926185,0.718504,-1.956678,1.870825,1.899428,1.960421,-7.243686,55.37256,46.613826,-11.42238,24.052569,1.397852,0.706473,1.943785,0.688105,1.472403,0.418948,0.262151,1.977542,1.056923,1.450516,1.577179,1.890015,1.480134,2.112955,2.183452,0.013203
4336,1.712905,0.812732,-1.625255,2.052263,-2.309875,-1.413439,-0.519648,-1.660593,1.896303,1.27646,-2.052229,-1.837462,-61.441012,-39.0879,49.658991,18.665462,60.423092,1.838639,1.996559,1.172141,0.678501,2.059606,1.04605,0.963806,2.439799,0.946289,0.535348,1.350855,0.564194,2.404117,1.988516,0.991084,0.018986
447,1.808611,-2.295431,1.012121,-1.002299,1.148683,-0.744066,1.169616,-2.347745,-1.715871,1.182335,-0.64741,-0.112962,17.308214,49.14449,71.44155,-31.861451,4.585351,0.864959,1.620235,1.031607,1.218018,2.234942,0.414367,2.021533,2.407535,0.935806,2.090329,2.152539,1.468038,1.318725,0.553725,1.955117,0.020903
3886,-0.448211,2.032075,-2.307399,-2.202009,1.941771,2.051388,1.848876,0.571943,-0.630838,0.386001,-1.432744,0.184838,35.322323,-37.718447,-33.936007,-62.477851,-65.245301,2.458452,1.702461,1.516082,1.036824,1.154791,1.566556,1.10063,0.281993,2.459352,1.076992,1.258393,1.311315,2.027246,1.680952,2.253581,-0.022224
1940,-1.033102,1.80806,-2.127574,-0.529466,-1.746123,1.667695,-0.33293,-1.945143,-2.175492,-0.064698,1.175817,-1.794484,-19.186621,30.462134,27.087369,7.409274,27.675348,1.218721,0.550732,1.156176,2.356269,1.066355,2.477584,1.501255,1.588467,0.364548,1.703769,0.991136,0.515088,0.590668,1.861936,2.053907,-0.000368
3459,-0.197518,-2.158112,-0.126048,2.080172,0.241445,0.605113,0.795645,-1.35642,1.192207,0.34008,-0.41145,-2.164538,7.879784,-14.464887,38.636077,6.540138,-29.896166,1.902043,1.142313,1.110662,2.400651,2.245514,0.346266,0.446338,1.608518,2.113874,1.876377,1.766342,1.91378,0.399343,1.510033,0.626784,-0.004315
592,0.918537,0.058003,-0.608661,0.82679,-0.979487,-1.862821,0.685675,2.348573,1.496116,-0.092493,0.55311,-1.430662,69.313351,49.482303,49.071347,42.124773,-8.934915,1.088327,0.516559,0.551948,1.338424,0.88901,0.841772,1.166445,1.698596,1.803499,0.914787,2.068044,1.112778,1.965671,1.779856,1.798579,-0.028493
1882,1.121016,0.781428,0.032758,-0.777569,-1.145505,2.312542,-0.8964,-0.284058,-0.515542,1.3675,1.248033,0.851633,59.575934,42.720431,-47.713368,-18.572467,2.53885,2.431852,2.382843,2.194895,2.342107,1.541224,0.597899,1.887238,2.065337,0.617311,1.899416,1.981405,0.716695,0.488444,0.528113,1.237364,0.021814
