,x1,x2,x4,x5,x6,x9,y
27861,-4.17071,-10.0879,-5.04393,-0.279406,-18.409,158.335,-22.5797
3434,1.56842,-11.0936,0.784212,0.120691,2.09452,463.252,0.784212
12800,4.4143,-12.3213,-6.16065,0.723428,-2.73701,337.008,2.20715
24320,-0.138381,-13.6948,-6.84742,-0.368796,-5.96062,451.193,-6.099
16132,0.880434,-12.7873,-6.39364,-0.951342,-1.36179,248.758,-0.481356
16180,-2.45382,-10.5998,-5.2999,0.013215,-20.6006,422.471,-23.0545
8648,-0.944298,-12.0184,-6.0092,-0.763713,-11.6372,316.179,-12.5815
18959,0.475031,-10.3359,-5.16796,0.181305,-18.1285,104.01,-17.6534
9568,1.79556,-13.2028,0.897779,0.99631,0.17557,217.491,0.897779
26717,-3.91288,-13.647,-1.95644,0.609127,-1.30465,464.396,-1.95644
17588,1.82917,-12.1017,0.914585,-0.889282,2.12976,466.608,0.914585
34987,1.59152,-10.2369,0.795759,-0.809836,2.22927,321.95,0.795759
39286,-4.12182,-12.2561,-6.12806,0.626675,-5.64633,434.15,-2.06091
25440,-2.098,-11.4404,-5.7202,0.56136,-23.1566,108.973,-1.049
36325,-1.19164,-14.5837,-0.59582,0.225402,-0.656906,271.284,-1.84855
8952,3.0859,-10.2041,-5.10204,-0.965373,-3.62124,270.127,-0.535334
791,2.54483,-12.1575,-6.07873,0.346271,-0.394015,203.968,1.27242
19949,2.71681,-13.7247,-6.86237,-0.343846,-33.4976,279.302,-30.7808
8393,-2.96874,-11.9223,-5.96117,0.81071,-26.8212,118.109,-1.48437
4455,3.64267,-11.0354,-5.51772,0.544815,-1.89817,135.111,1.82134
31033,4.28703,-10.0901,-5.04505,-0.567517,-14.877,162.013,-10.59
12322,-3.02469,-13.4872,-6.74361,-0.212309,-13.5213,126.807,-16.5459
17403,-1.90164,-14.6434,-0.950822,0.861837,-3.65147,328.991,-0.950822
36786,-1.62676,-13.1651,-0.81338,0.724067,-2.06187,172.058,-0.81338
9391,3.81716,-12.0724,-6.03619,0.782697,-15.7977,305.043,1.90858
8247,-1.32642,-13.164,-6.58201,0.470395,-24.5107,436.973,-25.8371
4518,-2.22129,-13.0101,-6.50504,0.521362,-3.79173,490.846,-1.11065
27479,0.493892,-12.0233,0.246946,0.0149923,1.19429,437.418,0.246946
3049,2.86433,-11.0828,-5.5414,0.643602,-15.8343,303.177,1.43216
23318,0.783277,-14.6462,-7.32309,0.321061,-34.1034,109.012,-33.3201
37915,3.38542,-10.8317,1.69271,-0.102642,7.28113,297.66,1.69271
2158,2.00888,-11.5666,-5.78329,0.211023,-5.95209,136.041,-3.94321
36805,4.78242,-12.1166,-6.05832,-0.503921,-17.3221,183.345,-12.5397
21151,-3.88009,-12.0615,-6.03074,0.601234,-9.17568,169.928,-1.94005
30724,4.76398,-12.0171,-6.00853,-0.0843246,-2.53735,128.253,2.22663
198,-4.40251,-14.7619,-7.38094,0.731139,-24.559,279.953,-2.20126
22968,-4.3969,-13.3538,-6.67688,-0.729124,-29.9427,190.757,-34.3396
26936,3.41788,-11.6054,-5.80269,-0.237145,-3.31006,398.405,0.107821
21289,-3.00493,-10.7498,-1.50246,-0.225156,-4.84803,286.92,-7.85295
27553,3.34813,-11.5104,-5.7552,0.387469,-0.408497,352.261,1.67406
30113,2.42353,-12.3481,-6.17406,-0.701284,-21.7001,457.37,-19.2766
20775,2.71835,-12.9022,-6.45108,-0.205129,-15.2494,206.909,-12.5311
1319,2.58838,-12.7996,-6.39982,0.293784,-6.41621,120.936,-3.82784
5426,2.6857,-11.942,-5.97098,0.748745,-23.4136,476.534,1.34285
35089,0.104231,-14.4909,-7.24545,0.551729,-25.5185,258.451,0.0521157
35475,-0.725281,-10.5598,-0.36264,0.378391,-0.605583,427.175,-1.33086
35151,4.73601,-14.9241,-7.46204,0.189776,-10.5416,359.481,-5.80557
12053,-1.21906,-10.2251,-5.11255,0.653686,-22.3346,129.417,-0.609528
35388,-0.0764973,-11.8679,-5.93393,-0.658446,-13.1642,186.863,-13.2407
11444,-3.56428,-13.6767,-6.83837,-0.955697,-6.35486,306.018,-9.91913
40700,1.39913,-11.0882,0.699566,-0.348175,1.58746,464.439,0.699566
37121,-1.50427,-12.4101,-6.20506,0.797275,-25.6013,220.414,-0.752134
23415,-0.395075,-12.8392,-6.41958,0.210877,-17.355,121.166,-17.7501
23162,-2.12637,-14.4982,-7.24911,0.359459,-23.0591,431.71,-25.1855
31582,1.89428,-14.8145,-7.40727,0.189635,-14.1058,212.082,-12.2115
34595,-4.79261,-13.404,-6.70202,0.0992012,-12.7026,115.719,-17.4952
20214,-4.28569,-12.8628,-6.43139,-0.811399,-20.9672,163.455,-25.2529
9588,4.96194,-12.2691,-6.13454,0.0981665,-11.0217,495.867,-6.05979
1900,1.27728,-14.653,0.638639,-0.446986,0.401433,117.03,0.638639
37193,-0.113069,-13.2732,-6.63661,-0.184775,-19.5458,145.195,-19.6588
23848,-3.05281,-10.6918,-1.52641,-0.605354,-6.42566,197.22,-9.47847
13958,-3.26142,-11.5845,-5.79225,0.467477,-3.00478,381.878,-6.2662
20227,2.08051,-10.0158,-5.0079,0.902393,-19.8134,408.45,1.04026
17455,-1.67674,-13.0961,-0.83837,0.708968,-2.51855,136.445,-0.83837
5201,-2.55802,-12.7747,-6.38735,-0.479344,-10.031,359.443,-12.589
29132,2.58724,-14.7767,-7.38834,0.460489,-32.4453,347.765,-29.8581
20029,-4.10645,-14.5941,-7.29706,-0.627696,-36.3644,440.893,-40.4708
30842,-3.76252,-12.6129,-6.30643,0.664515,-16.9538,409.898,-1.88126
429,2.8724,-13.34,-6.67,-0.88482,-31.224,463.409,-28.3516
20755,4.10859,-13.6127,-6.80635,-0.767163,-18.3385,130.524,-14.2299
27625,-3.83414,-12.2679,-6.13394,0.992637,-12.7564,105.951,-1.91707
5198,1.59987,-13.4414,-6.72072,-0.792108,-5.78825,434.364,-4.18838
26948,-0.124055,-14.2519,-7.12595,-0.82016,-16.8152,178.31,-16.9393
22198,-1.80639,-12.9842,-6.49209,0.464089,-12.6748,105.124,-14.4812
28119,-2.41396,-14.3078,-1.20698,0.676967,-1.96017,432.356,-1.20698
13966,-0.279859,-13.4639,-6.73195,0.974064,-17.3664,469.486,-0.13993
30433,0.897475,-14.7118,0.448737,-0.442841,0.263563,289.216,0.448737
39193,-4.30583,-14.8341,-2.15291,-0.191827,-5.9769,429.428,-10.2827
16337,4.35645,-13.4354,-6.71769,-0.755892,-30.1904,152.936,-25.834
36778,-2.84968,-10.3646,-1.42484,-0.428185,-4.72113,173.58,-7.57081
33930,-4.19152,-10.3424,-5.17119,0.91074,-3.58905,393.253,-2.09576
19292,2.26719,-12.1968,1.13359,0.492355,0.702096,484.737,1.13359
37166,-1.591,-13.1077,-6.55383,-0.470417,-31.6779,376.593,-33.2689
6648,2.5858,-10.8481,-5.42405,-0.598246,-1.65863,367.301,0.927174
12915,2.43896,-13.3054,-6.6527,-0.358713,-16.0896,210.014,-13.6506
37339,1.24674,-10.9934,-5.49668,0.34221,-21.3243,492.385,-20.0776
9739,3.88732,-14.1855,-7.09274,-0.408421,-22.5464,451.212,-18.6591
37687,-1.77877,-14.7013,-7.35065,-0.0130892,-4.40737,280.561,-6.18614
5874,-4.17027,-10.9657,-2.08513,0.482153,-8.44279,409.905,-12.6131
34986,2.05042,-12.1615,1.02521,0.206913,1.11032,376.546,1.02521
15482,4.96579,-11.2297,-5.61483,-0.861352,-5.20714,418.062,-0.241347
6892,-0.55253,-12.1251,-6.06256,0.80219,-17.7729,170.794,-0.276265
5936,-3.57726,-10.0288,-5.01441,0.0355887,-11.8033,403.486,-15.3805
1464,-1.94443,-14.5808,-0.972217,0.000573133,-1.85016,231.988,-3.79459
6181,4.18302,-12.3857,2.09151,0.897449,5.46671,486.586,2.09151
1398,-3.42797,-10.3832,-5.19161,0.545737,-10.3046,176.427,-1.71398
8256,-3.4557,-10.2448,-1.72785,-0.361113,-2.37868,311.997,-5.83439
1323,3.97229,-14.7148,1.98615,0.180147,9.65508,308.427,1.0
5715,3.46227,-11.3895,-5.69473,-0.469518,-20.0899,335.616,-16.6277
11131,-4.15707,-10.5024,-2.07854,-0.27665,-8.40919,301.802,-12.5663
14488,-1.96641,-14.3409,-0.983206,-0.836104,-4.21903,141.907,-6.18544
35667,-3.92011,-13.76,-6.87998,0.23773,-5.03916,295.101,-8.95927
19553,-2.09912,-12.5745,-6.28725,-0.749369,-26.6601,172.151,-28.7593
17048,-3.44409,-11.5271,-5.76356,0.491339,-2.49711,389.421,-5.9412
33643,-3.73048,-10.2863,-5.14317,0.0353334,-1.115,330.438,-4.84548
3792,-1.96738,-11.573,-5.78651,0.135611,-17.8382,135.376,-19.8056
14597,0.958879,-14.2664,-7.13318,-0.140217,-3.27117,310.406,-2.31229
29795,-0.384315,-14.3104,-7.15522,-0.239809,-8.60493,266.598,-8.98924
38983,0.619886,-10.4894,0.309943,-0.599276,0.694287,245.851,0.309943
33581,-1.85555,-12.6805,-0.927773,0.0941061,-2.35929,230.369,-4.21483
15895,-3.09688,-12.6217,-6.31087,0.0151389,-27.2641,188.273,-30.361
470,-0.829193,-11.1476,-5.57381,0.103688,-2.38022,158.507,-3.20942
23264,1.48548,-14.5791,-7.28957,0.452671,-20.4169,200.58,-18.9314
13089,4.48176,-11.401,2.24088,-0.539612,6.75904,378.201,2.24088
8840,1.37083,-13.989,-6.99452,-0.916296,-8.9906,234.073,-7.61977
36693,-4.15496,-13.2016,-2.07748,-0.520186,-7.50613,178.527,-11.6611
18203,3.40414,-14.6591,1.70207,0.482459,1.62225,435.814,1.70207
262,1.99985,-12.3774,-6.18869,-0.90489,-26.8347,123.696,-24.8348
22882,4.61657,-13.3202,2.30829,0.940451,6.43852,249.179,1.0
22506,-1.31684,-14.9238,-7.4619,-0.978067,-9.57052,474.534,-10.8874
32211,1.28503,-12.0982,-6.04908,0.0373604,-3.44078,475.414,-2.15575
33055,4.43822,-13.2284,2.21911,-0.0663389,11.0333,463.367,2.21911
20280,-2.55458,-13.1222,-1.27729,0.590425,-4.15515,446.969,-1.27729
16270,-2.05255,-12.2437,-6.12183,0.506214,-10.1942,367.068,-1.02627
28162,-1.73905,-14.3627,-0.869526,-0.132426,-1.57102,476.96,-3.31008
13519,-3.49894,-14.7383,-1.74947,-0.34554,-6.85444,120.501,-10.3534
34511,-2.08847,-10.9532,-1.04423,0.613803,-0.449219,185.651,-1.04423
11187,1.54284,-14.5875,-7.29377,-0.360815,-5.23319,187.889,-3.69035
14402,0.515855,-12.0709,-6.03547,-0.802806,-2.58258,106.175,-2.06672
11935,3.50963,-14.5205,-7.26027,-0.419077,-15.9965,300.019,-12.4869
28530,0.380453,-11.9552,-5.97762,-0.14782,-11.9377,394.554,-11.5573
21963,-1.06616,-10.74,-5.37002,0.245452,-14.1614,451.849,-15.2276
6237,2.61982,-11.2586,-5.62928,-0.0630688,-1.98088,451.266,0.63893
22292,3.73539,-14.6908,-7.34539,-0.806774,-34.9836,446.311,-31.2482
27146,2.51141,-11.9556,1.2557,-0.743137,3.20568,478.846,1.0
38373,-3.98879,-12.4558,-6.2279,-0.750829,-2.78973,355.354,-6.77852
5687,4.407,-11.8329,2.2035,0.00869138,9.26703,305.532,2.2035
7524,-0.40664,-14.6752,-7.33758,-0.608401,-9.89968,144.245,-10.3063
3488,0.270306,-10.3557,0.135153,-0.0880291,0.0473024,307.019,0.135153
6549,-2.07342,-14.1386,-1.03671,0.202267,-2.60289,456.842,-4.67632
21812,1.7293,-12.5544,0.864649,0.409419,3.35124,277.487,0.864649
4851,-2.40193,-11.1296,-5.56479,-0.666523,-9.09327,345.118,-11.4952
21985,-2.40502,-11.7273,-1.20251,-0.278727,-4.49359,444.769,-6.89861
9349,-1.7914,-10.5239,-5.26193,0.194654,-13.5936,158.571,-15.385
31850,-4.84389,-12.0478,-6.02388,0.257002,-16.3421,283.275,-21.186
30661,-2.05691,-12.8652,-6.43259,0.841898,-8.22022,319.648,-1.02845
34145,2.72189,-10.5329,-5.26645,-0.46617,-9.73238,415.347,-7.01049
28914,1.81749,-13.6601,-6.83003,0.853383,-23.7041,354.814,0.908744
28423,-3.10359,-12.9166,-1.5518,0.0234258,-7.61194,244.118,-10.7155
9211,-0.8248,-11.8448,-5.92238,0.0390197,-9.48284,134.53,-10.3076
37457,0.522284,-11.0122,-5.50608,0.968032,-19.1461,432.119,0.261142
10125,0.178808,-10.0761,-5.03807,0.541984,-25.0766,466.663,0.0894038
40639,4.56152,-14.2035,2.28076,-0.116626,3.44532,366.545,1.0
32133,-2.28727,-11.4994,-1.14363,-0.904211,-0.552919,156.917,-2.84019
37980,-3.50906,-12.511,-1.75453,0.687472,-5.96078,292.636,-1.75453
5115,2.69086,-12.5726,1.34543,-0.85754,1.18433,359.278,1.34543
32189,-1.98932,-11.3625,-5.68123,0.757891,-5.62174,106.258,-0.994658
35142,0.17861,-13.8682,-6.93412,-0.0135907,-2.98192,243.773,-2.80331
8909,-4.18143,-11.4801,-2.09071,-0.596139,-9.53904,227.934,-13.7205
6246,-3.25415,-10.9232,-1.62707,-0.241241,-5.41734,479.54,-8.67149
33373,-4.04848,-10.7487,-5.37434,-0.512907,-13.9369,193.954,-17.9854
8200,-2.83332,-12.8075,-6.40373,0.758315,-16.0284,217.774,-1.41666
15080,-2.05574,-11.8106,-1.02787,-0.387696,-3.65426,465.251,-5.71
11895,3.61735,-10.9547,-5.47736,-0.106063,-20.8054,352.375,-17.1881
36415,3.27351,-14.7012,-7.35058,-0.717924,-31.8294,481.615,-28.5559
6874,1.26648,-11.0332,-5.51662,-0.687366,-18.2338,335.535,-16.9673
34143,-4.1571,-12.4472,-6.22358,0.698687,-22.6536,277.275,-2.07855
22351,-4.81694,-12.5014,-6.25068,-0.82115,-1.06746,474.02,-5.8844
10397,-0.0478273,-11.9213,-5.96063,0.615323,-17.2579,499.899,-0.0239136
4144,2.761,-12.2446,-6.12228,-0.985858,-15.6414,225.92,-12.8805
5697,-0.895919,-14.2736,-7.13678,0.0604736,-1.33327,287.754,-2.22918
14851,4.42317,-11.8413,-5.92064,0.37852,-22.1315,351.898,-17.7084
9132,3.23668,-11.0502,-5.52511,-0.838347,-7.00052,464.769,-3.76383
29261,3.98041,-10.7635,-5.38175,-0.65061,-6.36389,328.155,-2.38347
28243,4.50302,-14.3823,-7.19114,-0.801823,-4.79905,436.434,-0.296029
36429,-1.1624,-12.9149,-0.581199,-0.0810843,-1.8264,458.839,-2.9888
14565,1.68939,-10.1219,-5.06095,0.500602,-18.1431,433.669,0.844693
34900,4.03696,-13.2178,-6.6089,-0.630453,-2.51788,402.38,1.51908
39022,3.95345,-12.8245,-6.41223,-0.672506,-12.894,441.652,-8.9405
26473,1.94744,-13.6358,0.973722,0.273429,3.79088,123.296,0.973722
14789,-1.69466,-12.1405,-6.07023,-0.992893,-0.0675775,288.871,-1.76224
22226,4.63527,-12.3697,-6.18486,-0.924062,-2.02275,481.643,2.31764
11086,-0.440292,-13.1341,-6.56703,0.796344,-31.5573,462.982,-0.220146
35390,4.02955,-12.4646,2.01477,-0.637787,8.39761,318.965,2.01477
32553,0.432245,-11.3139,-5.65693,-0.781005,-15.1248,278.734,-14.6926
5548,4.10093,-11.5001,2.05046,-0.299183,2.79243,437.215,2.05046
32215,-3.72849,-10.2851,-5.14255,-0.519144,-14.4859,249.264,-18.2144
32177,1.60072,-14.3946,-7.19732,-0.501354,-25.3616,152.412,-23.7608
19594,1.47008,-12.7754,-6.38771,0.132964,-21.3414,109.741,-19.8713
4273,-2.33486,-12.3425,-6.17125,-0.192774,-10.596,408.176,-12.9309
624,4.48454,-14.0032,2.24227,-0.522707,1.10582,371.147,1.0
20322,-1.03995,-13.6555,-0.519973,0.535655,-1.66238,153.809,-0.519973
24238,0.13316,-12.6905,0.0665801,0.800424,0.0966926,144.106,0.0665801
18627,-0.580682,-14.0672,-0.290341,-0.79559,-1.27081,389.749,-1.85149
35459,-3.69672,-14.6557,-1.84836,-0.538903,-5.84887,428.22,-9.54559
22704,-0.21423,-14.1847,-0.107115,0.735434,-0.0749902,393.205,-0.107115
33074,-4.5642,-13.6614,-6.83071,0.0534727,-8.4179,263.757,-12.9821
14600,0.308671,-14.4195,-7.20976,-0.0128815,-32.4329,383.161,-32.1243
2004,-3.84778,-13.4908,-1.92389,-0.960156,-9.58094,469.193,-13.4287
18863,0.154475,-14.3906,-7.19531,0.521664,-22.442,154.908,0.0772373
39311,3.88155,-12.9543,-6.47714,-0.838614,-23.9319,220.242,-20.0504
28063,1.85828,-14.4402,0.929138,-0.550697,3.29711,115.013,0.929138
39710,-0.309952,-13.344,-0.154976,0.16734,-0.656827,455.717,-0.966778
5035,3.615,-14.3268,-7.16341,0.478023,-26.1792,426.198,-22.5642
5770,1.17597,-11.3333,0.587985,-0.219136,2.13546,133.959,0.587985
33162,-1.18923,-12.2994,-6.14968,0.825262,-29.8365,296.915,-0.594613
40406,4.3627,-13.7268,-6.86339,0.116477,-19.4179,192.427,-15.0552
10876,-4.16219,-10.225,-5.11251,-0.0936377,-3.95377,393.374,-8.11596
17583,-0.735874,-11.4567,-0.367937,0.443557,-0.493953,308.416,-1.22983
9192,3.02661,-14.5526,1.51331,-0.710087,5.94157,328.428,1.51331
27993,-0.0956573,-13.7441,-6.87205,-0.972414,-4.93334,112.235,-5.029
13827,-0.239551,-12.756,-6.37802,-0.812816,-29.9597,192.59,-30.1993
9061,0.466874,-11.3577,-5.67885,-0.728666,-23.3675,451.181,-22.9006
30192,-4.00357,-11.1672,-2.00178,-0.373673,-3.06713,153.155,-7.0707
20767,3.86146,-12.2649,-6.13243,0.0230692,-0.269589,269.151,1.93073
37686,3.966,-10.6912,-5.34562,-0.440707,-19.0914,216.464,-15.1254
37045,-1.17799,-12.5376,-0.588996,0.0590117,-1.72537,376.439,-2.90336
33423,-4.93086,-12.6813,-6.34067,0.07289,-20.4243,385.044,-25.3552
18304,-2.94418,-14.9743,-7.48717,-0.820377,-15.8634,341.276,-18.8076
11077,0.97074,-10.0809,-5.04046,0.299762,-10.5879,306.975,-9.61718
20831,4.27681,-13.5275,2.13841,0.178312,2.32929,165.367,2.13841
22969,-2.08958,-13.9445,-6.97224,0.279406,-30.9904,408.466,-33.08
34067,2.09864,-14.3238,-7.16191,0.862344,-13.4347,445.852,1.04932
40213,-2.28098,-10.8864,-1.14049,-0.51762,-4.75439,235.69,-7.03537
6433,-1.92034,-14.6248,-7.31239,-0.0693138,-28.5626,491.111,-30.483
1487,-1.20519,-11.3609,-5.68043,0.254515,-4.29839,463.779,-5.50358
11607,3.55772,-14.6976,1.77886,-0.168649,1.59262,388.13,1.77886
30942,3.573,-12.6498,-6.32492,-0.743106,-13.2735,447.954,-9.70051
6735,3.01794,-10.4518,1.50897,0.623254,2.70405,254.195,1.50897
23390,4.60774,-14.9215,-7.46075,-0.951542,-27.2148,243.22,-22.6071
27036,-1.40276,-11.988,-5.99398,0.678274,-27.956,421.961,-0.701378
11121,0.322719,-14.7368,-7.36839,-0.546344,-30.2657,158.753,-29.943
7811,-2.51822,-14.9207,-7.46036,0.40244,-7.04021,486.413,-9.55843
12525,2.61254,-11.8219,-5.91097,-0.367622,-28.3531,110.629,-25.7405
26871,-1.13401,-11.1138,-5.5569,0.411289,-0.741407,390.18,-1.87541
33060,-0.654478,-13.1145,-6.55724,0.84857,-18.9872,275.356,-0.327239
4419,4.27998,-10.3028,-5.15139,-0.346277,-21.286,242.211,-17.006
15041,-0.987268,-10.4954,-5.2477,-0.788726,-18.4016,372.477,-19.3888
12594,-0.156674,-14.0276,-7.01382,0.406593,-18.6859,423.503,-18.8426
8613,-1.2919,-13.0196,-0.64595,0.830341,-2.93438,157.035,-0.64595
6480,-3.55136,-14.0391,-7.01955,-0.297195,-19.913,377.284,-23.4643
5478,1.37781,-14.9043,0.688904,0.62461,2.89096,466.011,0.688904
2772,1.04695,-14.8678,-7.43391,-0.851201,-17.6572,468.888,-16.6103
30078,-3.28136,-12.3726,-1.64068,0.994185,-3.90668,171.13,-1.64068
15981,-3.07758,-11.0932,-1.53879,-0.88958,-1.44289,384.344,-4.52047
18810,2.21643,-10.5025,-5.25126,-0.112807,-16.6675,196.025,-14.451
31227,-4.19945,-13.7726,-6.88629,-0.261827,-3.02768,108.816,-7.22713
1930,-4.951,-13.901,-6.95049,-0.50081,-16.414,251.448,-21.365
16329,3.23025,-10.195,1.61512,-0.482093,6.52494,316.101,1.0
35575,-3.40167,-13.8133,-6.90666,-0.0589528,-19.7561,121.744,-23.1577
18521,-1.71672,-13.0388,-6.51938,-0.304763,-26.7298,277.459,-28.4465
18145,-3.50068,-10.1594,-1.75034,-0.134266,-0.533612,133.232,-4.03429
8082,3.36009,-14.8895,-7.44476,-0.70749,-3.65531,339.628,-0.29522
8687,-0.999642,-12.6474,-6.32372,-0.631143,-28.1258,232.09,-29.1255
5488,-3.91076,-10.2474,-5.12371,0.857173,-8.06565,302.059,-1.95538
16541,2.74987,-13.1478,-6.57389,-0.189129,-32.8593,484.811,-30.1094
8476,3.69951,-14.1634,-7.08172,0.914444,-18.632,357.387,1.84975
6675,0.830063,-11.5166,-5.75832,0.515871,-0.625993,361.908,0.415032
3168,-4.15711,-12.7302,-2.07855,-0.698478,-2.63242,228.744,-6.78953
13792,0.378356,-13.7046,-6.85228,0.63661,-18.2256,380.558,0.189178
13143,-1.52664,-12.248,-6.12398,-0.485115,-11.2201,202.696,-12.7467
39772,3.05766,-14.8986,-7.44932,-0.37637,-2.69389,494.383,0.36377
3141,-3.0579,-13.6104,-6.80521,-0.737517,-10.7018,212.981,-13.7597
13095,2.50067,-14.5146,1.25033,-0.941278,1.14798,307.376,1.25033
37902,-3.55703,-12.1443,-6.07214,0.340997,-23.0345,320.52,-26.5915
35040,-2.72154,-11.3532,-5.67661,-0.806672,-19.3165,224.942,-22.0381
10888,2.86838,-10.1437,-5.07186,0.119595,-4.61841,256.699,-1.75003
14654,0.497392,-12.5113,-6.25566,-0.754196,-16.8682,251.2,-16.3708
32877,-3.96046,-13.5833,-1.98023,0.318686,-7.61836,453.521,-11.5788
35108,-1.38643,-14.682,-7.34102,-0.821687,-25.915,480.39,-27.3014
17656,-1.5233,-12.6444,-6.32218,0.443504,-29.5895,187.566,-31.1128
25972,4.40831,-14.439,-7.21952,-0.123302,-30.3527,113.227,-25.9444
29766,-4.19468,-14.5669,-7.28344,0.80483,-36.2364,275.189,-2.09734
29837,-1.94503,-11.5145,-0.972517,0.24765,-4.29195,164.555,-6.23698
29588,4.17689,-14.9905,-7.49526,0.894228,-14.4911,358.081,2.08844
25484,0.258394,-12.1274,-6.06371,0.950511,-1.51361,467.099,0.129197
39895,0.601596,-14.7533,-7.37665,-0.567837,-22.2482,330.559,-21.6466
28372,-3.07565,-13.512,-6.75602,-0.707743,-10.913,147.573,-13.9887
655,-4.71179,-13.2014,-2.35589,-0.903069,-8.95582,138.663,-13.6676
23002,2.12796,-13.9426,-6.97132,-0.766592,-0.554281,473.012,1.06398
39521,3.55312,-14.3568,-7.17842,-0.145555,-14.5524,458.354,-10.9992
323,1.94719,-14.4456,0.973595,0.472056,1.704,349.763,0.973595
18876,0.29427,-13.8116,-6.90579,0.412269,-25.1452,453.378,-24.851
10436,-0.0654858,-10.0656,-0.0327429,0.452385,-0.0687003,129.259,-0.134186
11404,-2.6743,-12.997,-1.33715,0.275692,-3.56266,464.651,-6.23696
33427,-4.21191,-11.1481,-2.10595,-0.744277,-1.60997,434.251,-5.82187
27110,-1.1064,-10.1424,-5.07119,-0.731984,-18.6804,331.33,-19.7868
16723,-1.31373,-14.2451,-7.12256,0.770915,-25.5885,336.632,-0.656864
3836,1.62005,-14.7893,-7.39464,0.248326,-5.55966,262.463,-3.93962
17931,-1.36219,-14.9167,-7.45835,0.0663093,-30.6081,139.741,-31.9703
9750,2.53372,-13.6229,-6.81143,0.415627,-21.9467,374.284,-19.413
40609,-1.74554,-11.5441,-5.77205,0.905947,-3.27822,112.755,-0.872771
34727,4.8524,-11.8429,2.4262,0.960955,1.67311,381.378,2.4262
304,3.83279,-14.4085,-7.20427,0.69279,-27.0749,222.851,1.9164
1484,-2.9984,-11.6491,-5.82457,0.039067,-20.5911,400.365,-23.5895
24261,-3.94297,-14.7598,-7.37988,-0.453513,-3.7498,231.14,-7.69276
14471,0.0253082,-12.6779,-6.33897,-0.258179,-20.6475,131.169,-20.6222
32926,-3.88666,-13.9284,-6.96421,0.999662,-12.5495,490.856,-1.94333
20091,-0.712267,-10.3844,-5.19219,-0.137414,-7.34231,270.605,-8.05457
29760,2.04437,-14.7758,-7.38792,-0.793416,-11.3821,174.585,-9.33771
9331,-2.001,-13.5528,-6.7764,0.242988,-31.8623,262.121,-33.8633
20084,1.37612,-11.9543,-5.97717,-0.962379,-1.45725,233.178,-0.0811251
4283,-3.89464,-14.7851,-7.39257,0.371868,-24.7756,172.218,-28.6702
12133,2.95646,-11.8952,1.47823,0.862169,2.85789,188.082,1.47823
23159,-2.86246,-12.3251,-6.16256,-0.82909,-21.8964,463.746,-24.7588
5401,-0.0618899,-14.8404,-7.4202,-0.986384,-36.7566,346.536,-36.8185
3843,-1.08971,-11.264,-5.63202,0.00955225,-5.81519,289.74,-6.9049
26319,-0.708574,-12.836,-6.41802,0.720323,-24.746,303.235,-0.354287
37010,-2.57943,-10.3502,-5.1751,0.625037,-6.75672,419.489,-1.28971
18856,-2.71013,-14.4801,-7.24004,-0.28166,-11.3823,188.999,-14.0924
33619,4.0155,-12.3107,-6.15533,0.149477,-25.0405,447.271,-21.025
32550,4.60821,-12.7098,2.30411,0.587174,10.1503,477.837,2.30411
8140,-4.36442,-11.1222,-5.5611,-0.933166,-24.7693,415.659,-29.1338
20185,-0.0171663,-12.5089,-6.25443,-0.286466,-23.5942,435.236,-23.6113
19742,1.15728,-13.6752,0.578642,-0.567832,0.24951,307.405,0.578642
17041,3.06515,-13.1001,1.53258,-0.147532,3.83321,138.586,1.53258
10536,0.468189,-13.9369,-6.96847,-0.664089,-20.5585,494.179,-20.0903
26031,-3.49045,-10.8722,-1.74523,0.510292,-7.03632,359.934,-1.74523
6319,0.62015,-13.4276,-6.71379,0.875219,-23.3914,148.183,0.310075
27852,1.24812,-13.6372,0.624061,-0.0744899,2.79497,316.918,0.624061
28319,0.510779,-14.2966,0.255389,0.746273,0.665394,409.204,0.255389
34182,-0.351099,-11.4423,-5.72113,-0.862829,-16.4393,349.983,-16.7904
35655,-0.736002,-12.0284,-6.0142,0.240922,-19.2133,292.134,-19.9493
20993,3.27497,-13.915,-6.95752,0.0680749,-21.4379,221.504,-18.163
6211,3.18382,-14.4231,-7.21154,-0.743292,-20.8837,474.142,-17.6998
6188,-2.77017,-12.5392,-6.26961,0.187932,-28.262,203.887,-31.0322
4859,-4.76015,-11.268,-2.38007,0.70076,-2.22425,240.289,-2.38007
23890,-2.7022,-11.3603,-5.68016,0.777018,-2.67732,400.86,-1.3511
25810,4.27181,-11.2682,2.13591,-0.0350752,7.44961,198.911,2.13591
16397,-2.44581,-11.7998,-1.22291,0.179567,-1.37727,452.155,-3.82308
24681,2.48696,-11.4532,-5.7266,-0.381752,-1.20999,348.807,1.24348
25285,0.928845,-13.0529,-6.52646,-0.302845,-25.9647,161.79,-25.0358
31810,1.86543,-13.0102,0.932714,-0.656671,1.23781,484.208,0.932714
